<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.09.25	16:00:00	158.661	158.817	158.312	158.403	12202	0	1
2013.09.25	20:00:00	158.400	158.465	158.222	158.257	6897	0	4
2013.09.26	00:00:00	158.260	158.347	158.017	158.289	7545	0	8
2013.09.26	04:00:00	158.295	159.249	158.292	159.098	12576	0	1
2013.09.26	08:00:00	159.096	159.263	158.156	158.317	14049	0	1
2013.09.26	12:00:00	158.319	158.767	158.107	158.572	11666	0	1
2013.09.26	16:00:00	158.582	158.795	158.267	158.502	12215	0	3
2013.09.26	20:00:00	158.501	158.832	158.338	158.734	6678	0	3
2013.09.27	00:00:00	158.723	158.845	158.518	158.644	6740	0	11
2013.09.27	04:00:00	158.635	159.087	158.254	158.812	9766	0	2
2013.09.27	08:00:00	158.812	158.945	158.417	158.501	13350	0	2
2013.09.27	12:00:00	158.503	158.700	158.302	158.392	13159	0	5
2013.09.27	16:00:00	158.399	158.650	158.256	158.408	11760	0	7
2013.09.27	20:00:00	158.403	158.632	158.267	158.477	5831	0	5
2013.09.30	00:00:00	157.848	158.267	157.837	157.989	11650	0	3
2013.09.30	04:00:00	157.989	158.488	157.923	158.177	8883	0	8
2013.09.30	08:00:00	158.186	158.288	157.741	158.046	12871	0	3
2013.09.30	12:00:00	158.046	158.092	157.392	157.733	14871	0	2
2013.09.30	16:00:00	157.740	159.419	157.663	159.127	14601	0	3
2013.09.30	20:00:00	159.131	159.245	158.897	158.988	8368	0	4
2013.10.01	00:00:00	158.981	159.498	158.958	159.497	8785	0	6
2013.10.01	04:00:00	159.490	159.943	159.211	159.254	13603	0	1
2013.10.01	08:00:00	159.255	159.440	158.680	158.861	16429	0	2
2013.10.01	12:00:00	158.862	159.176	158.597	159.085	13594	0	5
2013.10.01	16:00:00	159.087	159.296	158.750	158.873	13302	0	1
2013.10.01	20:00:00	158.873	158.873	158.444	158.707	7450	0	3
2013.10.02	00:00:00	158.702	158.805	158.166	158.307	8587	0	8
2013.10.02	04:00:00	158.309	158.417	157.934	158.020	10529	0	3
2013.10.02	08:00:00	158.018	158.269	157.497	158.107	15224	0	1
2013.10.02	12:00:00	158.106	158.246	157.607	157.929	14838	0	1
2013.10.02	16:00:00	157.927	158.143	157.720	157.996	12423	0	3
2013.10.02	20:00:00	157.994	158.081	157.881	158.048	6928	0	2
2013.10.03	00:00:00	158.046	158.464	157.828	158.304	9573	0	7
2013.10.03	04:00:00	158.306	158.722	158.304	158.532	9568	0	8
2013.10.03	08:00:00	158.532	158.838	158.317	158.658	13307	0	6
2013.10.03	12:00:00	158.657	158.659	157.727	157.727	12593	0	1
2013.10.03	16:00:00	157.731	157.741	156.704	157.197	16121	0	4
2013.10.03	20:00:00	157.197	157.296	157.017	157.095	7452	0	7
2013.10.04	00:00:00	157.100	157.366	156.856	157.125	9332	0	8
2013.10.04	04:00:00	157.124	157.330	156.939	156.942	10023	0	6
2013.10.04	08:00:00	156.933	157.032	156.084	156.084	14272	0	1
2013.10.04	12:00:00	156.083	156.202	155.719	155.917	13260	0	4
2013.10.04	16:00:00	155.910	156.319	155.907	156.132	12394	0	2
2013.10.04	20:00:00	156.130	156.237	155.929	156.012	5580	0	3
2013.10.07	00:00:00	155.906	156.051	155.645	155.735	13089	0	6
2013.10.07	04:00:00	155.737	155.802	155.611	155.730	7848	0	8
2013.10.07	08:00:00	155.726	155.882	155.415	155.732	12519	0	3
2013.10.07	12:00:00	155.732	155.957	155.590	155.778	12040	0	2
2013.10.07	16:00:00	155.783	156.174	155.780	155.979	11726	0	5
2013.10.07	20:00:00	155.982	156.017	155.397	155.567	7479	0	2
2013.10.08	00:00:00	155.577	155.796	155.434	155.639	9244	0	2
2013.10.08	04:00:00	155.637	156.198	155.562	156.072	10480	0	5
2013.10.08	08:00:00	156.070	156.251	155.486	155.926	12598	0	3
2013.10.08	12:00:00	155.923	156.651	155.889	156.433	12447	0	6
2013.10.08	16:00:00	156.447	156.516	155.655	155.832	13378	0	1
2013.10.08	20:00:00	155.825	156.086	155.732	155.807	7550	0	8
2013.10.09	00:00:00	155.811	156.440	155.799	156.246	9661	0	3
2013.10.09	04:00:00	156.246	156.554	156.239	156.444	9977	0	9
2013.10.09	08:00:00	156.435	156.518	155.478	155.577	13583	0	2
2013.10.09	12:00:00	155.568	155.588	154.956	155.051	13562	0	1
2013.10.09	16:00:00	155.045	155.219	154.720	155.212	12503	0	6
2013.10.09	20:00:00	155.211	155.453	155.148	155.318	9347	0	2
2013.10.10	00:00:00	155.327	155.724	155.294	155.602	9354	0	4
2013.10.10	04:00:00	155.615	155.840	155.491	155.835	9774	0	6
2013.10.10	08:00:00	155.834	155.989	155.545	155.927	12101	0	6
2013.10.10	12:00:00	155.927	156.503	155.855	156.434	13576	0	1
2013.10.10	16:00:00	156.434	156.771	156.314	156.768	12280	0	2
2013.10.10	20:00:00	156.768	157.022	156.665	156.956	7865	0	2
2013.10.11	00:00:00	156.958	157.360	156.432	157.320	11031	0	2
2013.10.11	04:00:00	157.321	157.517	157.216	157.361	8820	0	7
2013.10.11	08:00:00	157.363	157.413	157.007	157.220	11664	0	5
2013.10.11	12:00:00	157.220	157.277	156.801	156.965	11015	0	6
2013.10.11	16:00:00	156.964	157.082	156.659	157.080	11650	0	5
2013.10.11	20:00:00	157.078	157.248	157.056	157.144	5406	0	6
2013.10.14	00:00:00	156.836	157.043	156.807	157.011	5984	0	2
2013.10.14	04:00:00	157.010	157.114	156.996	157.062	3459	0	10
2013.10.14	08:00:00	157.062	157.097	156.827	156.943	7663	0	6
2013.10.14	12:00:00	156.943	157.191	156.942	157.147	8796	0	8
2013.10.14	16:00:00	157.149	157.388	157.053	157.282	8776	0	8
2013.10.14	20:00:00	157.282	157.706	157.258	157.632	6595	0	8
2013.10.15	00:00:00	157.632	157.704	157.181	157.390	7791	0	5
2013.10.15	04:00:00	157.392	157.571	157.297	157.297	6559	0	8
2013.10.15	08:00:00	157.298	157.578	157.126	157.192	12545	0	1
2013.10.15	12:00:00	157.213	157.216	156.854	157.158	13545	0	2
2013.10.15	16:00:00	157.169	157.576	157.068	157.367	13113	0	1
2013.10.15	20:00:00	157.368	157.422	156.764	157.078	10060	0	1
2013.10.16	00:00:00	157.105	157.642	156.930	157.357	10730	0	1
2013.10.16	04:00:00	157.356	157.492	157.159	157.314	8776	0	9
2013.10.16	08:00:00	157.312	157.947	157.303	157.735	12357	0	1
2013.10.16	12:00:00	157.733	158.026	157.564	157.917	12659	0	6
2013.10.16	16:00:00	157.915	157.970	157.180	157.360	16471	0	1
2013.10.16	20:00:00	157.359	157.652	157.302	157.610	7441	0	2
2013.10.17	00:00:00	157.631	157.838	157.568	157.647	9186	0	6
2013.10.17	04:00:00	157.649	157.742	157.247	157.436	9875	0	8
2013.10.17	08:00:00	157.436	157.706	157.066	157.622	16767	0	3
2013.10.17	12:00:00	157.623	157.986	157.348	157.894	15607	0	3
2013.10.17	16:00:00	157.897	158.287	157.824	158.151	12483	0	2
2013.10.17	20:00:00	158.149	158.295	158.007	158.207	6601	0	3
2013.10.18	00:00:00	158.198	158.459	158.147	158.363	8242	0	5
2013.10.18	04:00:00	158.362	158.446	158.176	158.308	7041	0	4
2013.10.18	08:00:00	158.307	158.672	158.225	158.313	13208	0	5
2013.10.18	12:00:00	158.310	158.419	158.088	158.256	13255	0	2
2013.10.18	16:00:00	158.258	158.367	158.111	158.211	9998	0	2
2013.10.18	20:00:00	158.212	158.278	157.966	157.971	4441	0	5
2013.10.21	00:00:00	158.384	158.541	158.190	158.305	7632	0	1
2013.10.21	04:00:00	158.311	158.561	158.240	158.530	6436	0	9
2013.10.21	08:00:00	158.528	158.760	158.463	158.617	10785	0	7
2013.10.21	12:00:00	158.616	158.659	158.427	158.532	10983	0	5
2013.10.21	16:00:00	158.536	158.677	158.440	158.545	9139	0	4
2013.10.21	20:00:00	158.545	158.601	158.435	158.477	5142	0	9
2013.10.22	00:00:00	158.496	158.548	158.289	158.500	6025	0	8
2013.10.22	04:00:00	158.500	158.599	158.404	158.545	6298	0	2
2013.10.22	08:00:00	158.543	158.708	158.442	158.679	9346	0	5
2013.10.22	12:00:00	158.678	159.392	158.359	159.354	13590	0	1
2013.10.22	16:00:00	159.354	159.526	159.037	159.252	13249	0	3
2013.10.22	20:00:00	159.252	159.350	159.179	159.215	6105	0	7
2013.10.23	00:00:00	159.215	159.362	159.134	159.229	6898	0	3
2013.10.23	04:00:00	159.229	159.262	157.797	157.858	13337	0	6
2013.10.23	08:00:00	157.857	157.934	156.964	157.047	16549	0	2
2013.10.23	12:00:00	157.047	157.510	156.862	157.278	13908	0	6
2013.10.23	16:00:00	157.279	157.481	157.130	157.355	12589	0	5
2013.10.23	20:00:00	157.359	157.472	157.275	157.317	5673	0	8
2013.10.24	00:00:00	157.321	157.704	157.179	157.672	9051	0	8
2013.10.24	04:00:00	157.669	158.117	157.502	158.088	9169	0	5
2013.10.24	08:00:00	158.092	158.197	157.439	157.471	14702	0	4
2013.10.24	12:00:00	157.471	157.634	157.048	157.125	14304	0	5
2013.10.24	16:00:00	157.126	157.812	157.070	157.781	13473	0	1
2013.10.24	20:00:00	157.780	157.801	157.565	157.659	6044	0	4
2013.10.25	00:00:00	157.676	157.799	157.324	157.541	8613	0	5
2013.10.25	04:00:00	157.540	157.954	157.376	157.607	11510	0	1
2013.10.25	08:00:00	157.605	157.634	157.130	157.457	14660	0	1
2013.10.25	12:00:00	157.458	157.650	157.378	157.523	14022	0	3
2013.10.25	16:00:00	157.522	157.617	157.280	157.412	12027	0	2
2013.10.25	20:00:00	157.416	157.591	157.405	157.432	4450	0	1
2013.10.28	00:00:00	157.718	157.953	157.644	157.885	7566	0	7
2013.10.28	04:00:00	157.885	158.013	157.838	157.908	6389	0	8
2013.10.28	08:00:00	157.910	158.299	157.848	158.212	11212	0	5
2013.10.28	12:00:00	158.213	158.213	157.737	157.799	13392	0	7
2013.10.28	16:00:00	157.799	157.849	157.581	157.812	10255	0	8
2013.10.28	20:00:00	157.815	157.823	157.572	157.622	5011	0	1
2013.10.29	00:00:00	157.619	157.667	156.753	156.973	9977	0	4
2013.10.29	04:00:00	156.979	157.272	156.846	157.132	8836	0	5
2013.10.29	08:00:00	157.132	157.175	156.851	157.053	12119	0	6
2013.10.29	12:00:00	157.053	157.618	157.050	157.419	15856	0	2
2013.10.29	16:00:00	157.419	157.622	157.315	157.438	13532	0	4
2013.10.29	20:00:00	157.438	157.597	157.420	157.556	5662	0	8
2013.10.30	00:00:00	157.556	157.631	157.358	157.383	8717	0	8
2013.10.30	04:00:00	157.385	157.711	157.340	157.554	7274	0	7
2013.10.30	08:00:00	157.557	157.905	157.554	157.876	12301	0	3
2013.10.30	12:00:00	157.869	157.928	157.634	157.823	12767	0	2
2013.10.30	16:00:00	157.823	157.969	157.520	157.873	13737	0	1
2013.10.30	20:00:00	157.872	158.174	157.824	157.877	7467	0	4
2013.10.31	00:00:00	157.883	157.940	157.728	157.885	8599	0	6
2013.10.31	04:00:00	157.884	157.892	157.349	157.438	9257	0	7
2013.10.31	08:00:00	157.438	157.719	157.287	157.313	13962	0	2
2013.10.31	12:00:00	157.312	157.920	157.280	157.781	16526	0	1
2013.10.31	16:00:00	157.794	157.954	157.438	157.837	13638	0	2
2013.10.31	20:00:00	157.842	157.842	157.597	157.779	6231	0	6
2013.11.01	00:00:00	157.779	157.795	157.285	157.348	9013	0	1
2013.11.01	04:00:00	157.350	157.456	156.822	157.092	9968	0	6
2013.11.01	08:00:00	157.092	157.318	156.913	157.194	14056	0	2
2013.11.01	12:00:00	157.190	157.552	156.830	157.473	15352	0	1
2013.11.01	16:00:00	157.472	157.498	157.105	157.277	11607	0	7
2013.11.01	20:00:00	157.282	157.341	157.081	157.081	3133	0	8
2013.11.04	00:00:00	157.181	157.399	157.120	157.333	5527	0	2
2013.11.04	04:00:00	157.334	157.338	157.136	157.280	4559	0	7
2013.11.04	08:00:00	157.274	157.541	157.096	157.529	8261	0	7
2013.11.04	12:00:00	157.535	157.676	157.368	157.406	8966	0	7
2013.11.04	16:00:00	157.429	157.480	157.222	157.456	8498	0	7
2013.11.04	20:00:00	157.456	157.581	157.330	157.472	6167	0	2
2013.11.05	00:00:00	157.474	157.547	156.939	157.025	7957	0	2
2013.11.05	04:00:00	157.025	157.367	156.978	157.104	7842	0	2
2013.11.05	08:00:00	157.102	157.775	156.635	157.746	14323	0	1
2013.11.05	12:00:00	157.746	157.941	157.643	157.767	12753	0	2
2013.11.05	16:00:00	157.756	158.247	157.752	158.154	12022	0	2
2013.11.05	20:00:00	158.152	158.232	157.992	158.102	6654	0	3
2013.11.06	00:00:00	158.102	158.310	157.922	158.263	6282	0	6
2013.11.06	04:00:00	158.255	158.897	158.247	158.596	8477	0	1
2013.11.06	08:00:00	158.601	158.846	158.263	158.773	9583	0	6
2013.11.06	12:00:00	158.772	158.971	158.563	158.960	11342	0	1
2013.11.06	16:00:00	158.950	158.987	158.486	158.718	11171	0	6
2013.11.06	20:00:00	158.718	158.748	158.558	158.608	6189	0	5
2013.11.07	00:00:00	158.609	158.752	158.399	158.502	7720	0	4
2013.11.07	04:00:00	158.502	158.687	158.467	158.590	6454	0	7
2013.11.07	08:00:00	158.591	158.856	158.526	158.670	9479	0	3
2013.11.07	12:00:00	158.673	159.269	158.192	159.025	16622	0	1
2013.11.07	16:00:00	159.030	159.071	157.302	157.542	18314	0	1
2013.11.07	20:00:00	157.547	158.077	157.322	158.022	11973	0	1
2013.11.08	00:00:00	158.018	158.172	157.769	158.082	9563	0	3
2013.11.08	04:00:00	158.077	158.103	157.698	157.898	7621	0	2
2013.11.08	08:00:00	157.898	158.087	157.680	157.822	11754	0	1
2013.11.08	12:00:00	157.819	158.357	157.541	158.083	15876	0	1
2013.11.08	16:00:00	158.087	158.476	158.026	158.403	15164	0	1
2013.11.08	20:00:00	158.404	158.852	158.404	158.600	5847	0	2
2013.11.11	00:00:00	158.728	158.790	158.480	158.567	8703	0	4
2013.11.11	04:00:00	158.567	158.586	158.433	158.438	5440	0	7
2013.11.11	08:00:00	158.437	158.822	158.338	158.508	12024	0	5
2013.11.11	12:00:00	158.507	158.672	158.353	158.633	11460	0	3
2013.11.11	16:00:00	158.634	158.674	158.436	158.608	9034	0	8
2013.11.11	20:00:00	158.601	158.668	158.482	158.526	4738	0	8
2013.11.12	00:00:00	158.525	159.109	158.461	158.939	9816	0	1
2013.11.12	04:00:00	158.942	159.145	158.822	159.020	8668	0	6
2013.11.12	08:00:00	159.020	159.227	158.025	158.404	15676	0	1
2013.11.12	12:00:00	158.405	158.740	158.253	158.732	15180	0	2
2013.11.12	16:00:00	158.736	158.770	158.306	158.462	13062	0	1
2013.11.12	20:00:00	158.462	158.573	158.313	158.354	6381	0	3
2013.11.13	00:00:00	158.352	158.397	158.053	158.082	8117	0	5
2013.11.13	04:00:00	158.085	158.297	157.981	158.244	7545	0	5
2013.11.13	08:00:00	158.244	159.267	158.002	158.821	13896	0	2
2013.11.13	12:00:00	158.825	159.019	158.609	158.981	14901	0	4
2013.11.13	16:00:00	158.998	159.331	158.921	159.252	13649	0	3
2013.11.13	20:00:00	159.250	159.422	158.975	159.262	9345	0	2
2013.11.14	00:00:00	159.260	159.735	159.088	159.705	11577	0	1
2013.11.14	04:00:00	159.705	159.914	159.642	159.839	11313	0	4
2013.11.14	08:00:00	159.839	160.303	159.736	160.093	15480	0	3
2013.11.14	12:00:00	160.096	160.910	159.930	160.697	15192	0	1
2013.11.14	16:00:00	160.690	160.899	160.533	160.721	14841	0	4
2013.11.14	20:00:00	160.719	160.785	160.562	160.727	6947	0	3
2013.11.15	00:00:00	160.725	161.157	160.660	161.057	11385	0	4
2013.11.15	04:00:00	161.057	161.164	160.709	160.977	8454	0	6
2013.11.15	08:00:00	160.982	161.444	160.908	161.434	13029	0	4
2013.11.15	12:00:00	161.452	161.552	160.973	161.474	14177	0	2
2013.11.15	16:00:00	161.466	161.647	161.317	161.462	10824	0	3
2013.11.15	20:00:00	161.462	161.630	161.392	161.432	4456	0	1
2013.11.18	00:00:00	161.617	161.754	161.452	161.502	7370	0	3
2013.11.18	04:00:00	161.502	161.601	161.277	161.352	8389	0	4
2013.11.18	08:00:00	161.352	161.433	160.962	161.126	12570	0	6
2013.11.18	12:00:00	161.126	161.297	161.014	161.116	12390	0	5
2013.11.18	16:00:00	161.116	161.312	160.967	161.250	11221	0	2
2013.11.18	20:00:00	161.250	161.288	160.725	160.977	8106	0	1
2013.11.19	00:00:00	160.985	161.034	160.469	160.606	9815	0	1
2013.11.19	04:00:00	160.607	160.888	160.584	160.750	8266	0	5
2013.11.19	08:00:00	160.750	161.017	160.410	160.665	13819	0	5
2013.11.19	12:00:00	160.640	161.144	160.402	161.051	13695	0	4
2013.11.19	16:00:00	161.057	161.609	161.038	161.481	13947	0	4
2013.11.19	20:00:00	161.482	161.606	161.341	161.473	7155	0	4
2013.11.20	00:00:00	161.470	161.715	161.052	161.212	10869	0	2
2013.11.20	04:00:00	161.213	161.371	161.054	161.299	7230	0	6
2013.11.20	08:00:00	161.294	161.599	161.112	161.337	14822	0	2
2013.11.20	12:00:00	161.336	161.626	161.110	161.574	14154	0	3
2013.11.20	16:00:00	161.542	161.700	161.301	161.417	14586	0	2
2013.11.20	20:00:00	161.417	161.510	160.843	161.097	11956	0	1
2013.11.21	00:00:00	161.098	161.703	161.021	161.372	11247	0	3
2013.11.21	04:00:00	161.372	162.110	161.337	162.036	11056	0	2
2013.11.21	08:00:00	162.035	162.437	162.018	162.411	15337	0	3
2013.11.21	12:00:00	162.419	162.899	162.396	162.773	15400	0	1
2013.11.21	16:00:00	162.770	163.235	162.706	163.164	13918	0	1
2013.11.21	20:00:00	163.167	163.917	163.134	163.827	8210	0	6
2013.11.22	00:00:00	163.825	164.066	163.719	163.857	10517	0	3
2013.11.22	04:00:00	163.857	164.021	163.505	163.570	10769	0	5
2013.11.22	08:00:00	163.570	164.055	163.532	163.848	13694	0	4
2013.11.22	12:00:00	163.848	164.116	163.614	163.853	14365	0	1
2013.11.22	16:00:00	163.857	164.241	163.772	164.101	11138	0	1
2013.11.22	20:00:00	164.101	164.363	164.078	164.243	4564	0	1
2013.11.25	00:00:00	164.419	165.170	164.175	164.925	9016	0	1
2013.11.25	04:00:00	164.955	165.282	164.912	165.212	7530	0	3
2013.11.25	08:00:00	165.212	165.257	164.618	164.660	12294	0	1
2013.11.25	12:00:00	164.662	164.964	164.292	164.292	11797	0	1
2013.11.25	16:00:00	164.295	164.398	164.061	164.253	10483	0	2
2013.11.25	20:00:00	164.253	164.331	163.824	164.092	6272	0	1
2013.11.26	00:00:00	164.089	164.277	163.828	163.837	7283	0	4
2013.11.26	04:00:00	163.837	164.065	163.834	164.024	5650	0	1
2013.11.26	08:00:00	164.037	164.383	163.888	164.132	11544	0	1
2013.11.26	12:00:00	164.133	164.206	163.674	164.164	11095	0	1
2013.11.26	16:00:00	164.165	164.292	163.847	164.029	11319	0	1
2013.11.26	20:00:00	164.024	164.286	163.945	164.215	5770	0	1
2013.11.27	00:00:00	164.210	164.360	164.024	164.267	6932	0	1
2013.11.27	04:00:00	164.269	164.878	164.223	164.649	8029	0	2
2013.11.27	08:00:00	164.648	165.971	164.637	165.840	13915	0	1
2013.11.27	12:00:00	165.842	166.448	165.738	166.346	14888	0	2
2013.11.27	16:00:00	166.347	166.425	166.063	166.150	11765	0	1
2013.11.27	20:00:00	166.163	166.569	166.134	166.496	5632	0	6
2013.11.28	00:00:00	166.521	166.521	165.960	166.435	9178	0	2
2013.11.28	04:00:00	166.435	166.760	166.332	166.732	7491	0	2
2013.11.28	08:00:00	166.733	167.095	166.459	167.047	13374	0	2
2013.11.28	12:00:00	167.047	167.314	166.898	167.098	10832	0	2
2013.11.28	16:00:00	167.102	167.224	166.992	167.013	7865	0	7
2013.11.28	20:00:00	167.018	167.279	166.998	167.102	5323	0	3
2013.11.29	00:00:00	167.098	167.890	167.062	167.786	11207	0	3
2013.11.29	04:00:00	167.786	167.855	167.109	167.223	12342	0	2
2013.11.29	08:00:00	167.227	167.383	166.847	166.979	14385	0	1
2013.11.29	12:00:00	166.976	167.282	166.945	167.045	12877	0	5
2013.11.29	16:00:00	167.048	167.824	167.015	167.634	12473	0	3
2013.11.29	20:00:00	167.635	167.708	167.464	167.582	4668	0	6
2013.12.02	00:00:00	167.840	168.525	167.757	168.166	10007	0	1
2013.12.02	04:00:00	168.163	168.183	167.972	168.143	7570	0	3
2013.12.02	08:00:00	168.138	168.790	168.049	168.448	14944	0	2
2013.12.02	12:00:00	168.447	168.707	168.252	168.414	13862	0	3
2013.12.02	16:00:00	168.396	168.714	168.161	168.672	13147	0	1
2013.12.02	20:00:00	168.672	168.675	168.286	168.321	6362	0	3
2013.12.03	00:00:00	168.319	168.669	168.214	168.619	8609	0	1
2013.12.03	04:00:00	168.618	169.126	168.609	169.088	10330	0	6
2013.12.03	08:00:00	169.088	169.136	168.412	168.693	14825	0	5
2013.12.03	12:00:00	168.695	168.747	167.964	168.384	15174	0	1
2013.12.03	16:00:00	168.383	168.542	167.594	167.676	15457	0	1
2013.12.03	20:00:00	167.677	168.112	167.336	167.841	10293	0	3
2013.12.04	00:00:00	167.841	168.221	167.509	168.003	12966	0	3
2013.12.04	04:00:00	168.016	168.321	167.922	168.295	11656	0	5
2013.12.04	08:00:00	168.291	168.385	167.553	167.709	15343	0	2
2013.12.04	12:00:00	167.710	167.896	167.395	167.622	16703	0	2
2013.12.04	16:00:00	167.627	167.936	166.871	167.028	18630	0	3
2013.12.04	20:00:00	167.028	167.732	167.023	167.599	9925	0	7
2013.12.05	00:00:00	167.605	167.768	167.339	167.487	10110	0	4
2013.12.05	04:00:00	167.485	167.667	167.083	167.295	12119	0	4
2013.12.05	08:00:00	167.294	167.378	166.618	166.796	15685	0	4
2013.12.05	12:00:00	166.794	167.087	166.502	166.636	17184	0	1
2013.12.05	16:00:00	166.651	166.844	165.869	166.028	17503	0	4
2013.12.05	20:00:00	166.026	166.331	165.964	166.308	9388	0	7
2013.12.06	00:00:00	166.308	166.587	166.009	166.309	10419	0	1
2013.12.06	04:00:00	166.303	166.759	166.241	166.742	10812	0	5
2013.12.06	08:00:00	166.741	167.235	166.643	167.052	12432	0	6
2013.12.06	12:00:00	167.062	168.249	166.954	168.108	15512	0	1
2013.12.06	16:00:00	168.098	168.215	167.818	168.130	14997	0	2
2013.12.06	20:00:00	168.130	168.252	168.042	168.182	6374	0	7
2013.12.09	00:00:00	168.586	168.723	168.116	168.278	9568	0	1
2013.12.09	04:00:00	168.281	168.540	168.119	168.484	7124	0	8
2013.12.09	08:00:00	168.486	168.989	168.468	168.867	13021	0	5
2013.12.09	12:00:00	168.871	168.925	168.598	168.889	11790	0	3
2013.12.09	16:00:00	168.888	169.656	168.873	169.624	13802	0	1
2013.12.09	20:00:00	169.623	169.727	169.498	169.609	7408	0	7
2013.12.10	00:00:00	169.607	169.938	169.536	169.797	8825	0	2
2013.12.10	04:00:00	169.797	170.055	169.783	170.032	8097	0	8
2013.12.10	08:00:00	170.036	170.055	169.365	169.665	13816	0	3
2013.12.10	12:00:00	169.672	169.704	168.854	168.888	14285	0	3
2013.12.10	16:00:00	168.889	169.154	168.672	168.886	13055	0	4
2013.12.10	20:00:00	168.886	169.226	168.829	169.187	6999	0	3
2013.12.11	00:00:00	169.186	169.351	168.899	168.965	7931	0	1
2013.12.11	04:00:00	168.963	169.019	168.661	168.804	9557	0	2
2013.12.11	08:00:00	168.798	168.819	167.922	168.085	14327	0	2
2013.12.11	12:00:00	168.083	168.406	167.808	168.075	12866	0	6
2013.12.11	16:00:00	168.075	168.185	167.536	168.175	15671	0	1
2013.12.11	20:00:00	168.175	168.198	167.621	167.788	8322	0	3
2013.12.12	00:00:00	167.789	168.137	167.691	167.876	9493	0	6
2013.12.12	04:00:00	167.877	168.022	167.633	168.003	8483	0	8
2013.12.12	08:00:00	168.003	168.920	168.003	168.443	13388	0	8
2013.12.12	12:00:00	168.443	168.728	168.271	168.492	14406	0	4
2013.12.12	16:00:00	168.499	168.752	168.146	168.746	15180	0	4
2013.12.12	20:00:00	168.744	169.351	168.686	169.245	8556	0	1
2013.12.13	00:00:00	169.278	169.388	169.057	169.305	10377	0	1
2013.12.13	04:00:00	169.307	169.820	169.302	169.385	11236	0	5
2013.12.13	08:00:00	169.386	169.440	168.562	168.757	13714	0	4
2013.12.13	12:00:00	168.756	168.862	167.750	167.816	15168	0	3
2013.12.13	16:00:00	167.816	168.315	167.709	168.202	11883	0	4
2013.12.13	20:00:00	168.205	168.327	167.844	168.100	5293	0	8
2013.12.16	00:00:00	168.198	168.393	167.642	167.734	8873	0	3
2013.12.16	04:00:00	167.736	167.746	167.343	167.683	9684	0	4
2013.12.16	08:00:00	167.676	168.431	167.514	168.150	13479	0	2
2013.12.16	12:00:00	168.159	168.422	167.865	167.970	13206	0	4
2013.12.16	16:00:00	167.971	168.116	167.723	167.902	12195	0	5
2013.12.16	20:00:00	167.902	168.007	167.799	168.001	5500	0	9
2013.12.17	00:00:00	167.999	168.138	167.878	168.084	6102	0	4
2013.12.17	04:00:00	168.088	168.165	167.927	168.082	5984	0	5
2013.12.17	08:00:00	168.082	168.126	167.640	167.843	11057	0	5
2013.12.17	12:00:00	167.843	167.843	167.156	167.164	12422	0	6
2013.12.17	16:00:00	167.162	167.181	166.581	167.005	14386	0	2
2013.12.17	20:00:00	167.005	167.071	166.848	166.923	6319	0	1
2013.12.18	00:00:00	166.914	167.753	166.864	167.667	9567	0	2
2013.12.18	04:00:00	167.670	167.771	167.543	167.667	6921	0	9
2013.12.18	08:00:00	167.665	168.497	167.531	168.448	12451	0	1
2013.12.18	12:00:00	168.448	168.897	168.291	168.835	12502	0	1
2013.12.18	16:00:00	168.840	169.364	168.616	168.616	12932	0	1
2013.12.18	20:00:00	168.399	171.182	168.399	170.801	17486	0	1
2013.12.19	00:00:00	170.803	170.840	169.908	170.174	12320	0	1
2013.12.19	04:00:00	170.175	170.511	170.107	170.256	8878	0	1
2013.12.19	08:00:00	170.257	170.461	170.063	170.279	12076	0	5
2013.12.19	12:00:00	170.279	170.747	170.173	170.373	14930	0	5
2013.12.19	16:00:00	170.383	170.693	170.250	170.652	11628	0	4
2013.12.19	20:00:00	170.654	170.716	170.487	170.549	6313	0	1
2013.12.20	00:00:00	170.549	170.859	170.537	170.768	9408	0	2
2013.12.20	04:00:00	170.766	171.052	170.617	170.694	7987	0	5
2013.12.20	08:00:00	170.694	170.940	170.492	170.643	11565	0	2
2013.12.20	12:00:00	170.641	170.902	170.528	170.702	12810	0	3
2013.12.20	16:00:00	170.703	170.809	169.977	170.155	12594	0	4
2013.12.20	20:00:00	170.150	170.151	169.771	169.954	5170	0	3
2013.12.23	00:00:00	169.873	170.217	169.794	170.121	4312	0	12
2013.12.23	04:00:00	170.121	170.160	170.021	170.126	4191	0	8
2013.12.23	08:00:00	170.126	170.243	169.868	169.870	9291	0	3
2013.12.23	12:00:00	169.873	170.049	169.766	169.976	10053	0	2
2013.12.23	16:00:00	169.972	170.350	169.959	170.083	8358	0	10
2013.12.23	20:00:00	170.085	170.431	170.025	170.308	4861	0	6
2013.12.24	00:00:00	170.299	170.707	170.216	170.588	7070	0	6
2013.12.24	04:00:00	170.587	170.684	170.198	170.348	6831	0	10
2013.12.24	08:00:00	170.348	170.546	170.130	170.488	8493	0	5
2013.12.24	12:00:00	170.488	170.812	170.468	170.734	7493	0	5
2013.12.24	16:00:00	170.732	170.790	170.613	170.669	6852	0	5
2013.12.26	08:00:00	171.621	171.729	171.507	171.661	6534	0	3
2013.12.26	12:00:00	171.668	172.074	171.584	171.978	7414	0	4
