<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.07.26	16:00:00	1611.37	1614.98	1608.10	1614.47	17026	0	50
2011.07.26	20:00:00	1614.39	1620.02	1613.83	1619.12	11104	0	50
2011.07.27	00:00:00	1618.18	1622.66	1617.40	1621.91	5569	0	50
2011.07.27	04:00:00	1621.93	1623.99	1620.13	1621.64	8495	0	50
2011.07.27	08:00:00	1621.69	1625.29	1621.64	1623.56	10663	0	50
2011.07.27	12:00:00	1623.47	1625.99	1616.60	1623.18	11990	0	50
2011.07.27	16:00:00	1623.13	1628.32	1608.71	1613.25	18878	0	50
2011.07.27	20:00:00	1613.17	1615.82	1611.10	1613.34	11337	0	50
2011.07.28	00:00:00	1614.51	1615.33	1612.24	1613.56	6005	0	50
2011.07.28	04:00:00	1613.49	1617.07	1613.49	1614.50	9095	0	50
2011.07.28	08:00:00	1614.42	1619.54	1612.05	1617.43	11339	0	50
2011.07.28	12:00:00	1617.31	1619.91	1613.09	1615.08	13972	0	50
2011.07.28	16:00:00	1615.02	1617.66	1603.00	1612.98	18704	0	50
2011.07.28	20:00:00	1612.95	1616.41	1609.82	1616.35	10331	0	50
2011.07.29	00:00:00	1616.27	1616.44	1613.10	1613.85	6435	0	50
2011.07.29	04:00:00	1613.74	1617.97	1613.50	1614.30	9231	0	50
2011.07.29	08:00:00	1614.38	1614.38	1610.42	1612.91	11357	0	50
2011.07.29	12:00:00	1612.87	1624.84	1612.49	1623.13	13650	0	50
2011.07.29	16:00:00	1623.05	1632.35	1619.08	1623.33	18610	0	50
2011.07.29	20:00:00	1623.23	1629.00	1622.54	1626.35	11000	0	50
2011.08.01	00:00:00	1610.20	1617.33	1607.88	1610.59	9876	0	50
2011.08.01	04:00:00	1610.57	1615.68	1610.29	1614.13	10435	0	50
2011.08.01	08:00:00	1614.09	1617.73	1611.49	1616.93	11375	0	50
2011.08.01	12:00:00	1616.88	1620.31	1613.64	1617.69	13234	0	50
2011.08.01	16:00:00	1617.66	1631.65	1609.90	1626.63	19145	0	50
2011.08.01	20:00:00	1626.69	1626.90	1616.48	1619.55	11943	0	50
2011.08.02	00:00:00	1619.02	1620.15	1616.20	1619.50	6744	0	50
2011.08.02	04:00:00	1619.43	1622.89	1618.17	1622.62	9658	0	50
2011.08.02	08:00:00	1622.75	1629.23	1622.59	1625.01	11889	0	50
2011.08.02	12:00:00	1625.04	1640.31	1623.98	1637.10	14187	0	50
2011.08.02	16:00:00	1636.90	1643.92	1632.01	1641.50	18869	0	50
2011.08.02	20:00:00	1641.32	1658.74	1638.86	1657.48	14643	0	50
2011.08.03	00:00:00	1660.73	1661.04	1652.14	1654.59	7791	0	51
2011.08.03	04:00:00	1654.62	1658.68	1651.73	1657.40	3925	0	50
2011.08.03	08:00:00	1657.38	1672.35	1657.20	1669.68	8493	0	50
2011.08.03	12:00:00	1669.61	1670.93	1660.48	1665.25	9298	0	50
2011.08.03	16:00:00	1665.15	1671.51	1664.00	1666.21	12764	0	50
2011.08.03	20:00:00	1666.14	1667.63	1656.62	1661.30	7034	0	50
2011.08.04	08:00:00	1663.05	1663.05	1663.05	1663.05	1	0	0
2011.08.04	12:00:00	1663.65	1678.20	1662.15	1673.60	2963	0	50
2011.08.04	16:00:00	1673.63	1681.80	1641.37	1654.40	11909	0	50
2011.08.04	20:00:00	1654.40	1660.04	1643.33	1647.31	14219	0	66
2011.08.05	00:00:00	1647.84	1650.76	1641.70	1644.08	4931	0	55
2011.08.05	04:00:00	1644.05	1660.24	1643.79	1657.46	7390	0	50
2011.08.05	08:00:00	1657.45	1669.69	1654.90	1667.10	12205	0	50
2011.08.05	12:00:00	1667.08	1668.75	1649.49	1654.41	11007	0	53
2011.08.05	16:00:00	1654.40	1666.51	1648.26	1656.55	16786	0	51
2011.08.05	20:00:00	1656.53	1663.93	1648.31	1663.93	8501	0	58
2011.08.08	00:00:00	1684.10	1690.70	1682.30	1686.07	5446	0	66
2011.08.08	04:00:00	1686.13	1702.53	1686.02	1701.17	9738	0	55
2011.08.08	08:00:00	1700.66	1714.59	1700.13	1705.39	14411	0	54
2011.08.08	12:00:00	1705.40	1711.13	1695.25	1699.22	10834	0	62
2011.08.08	16:00:00	1699.23	1718.69	1692.19	1716.75	11473	0	50
2011.08.08	20:00:00	1716.73	1720.03	1709.03	1717.80	7010	0	55
2011.08.09	00:00:00	1715.08	1724.80	1714.72	1724.80	1774	0	50
2011.08.09	04:00:00	1724.73	1772.00	1724.60	1756.38	6488	0	50
2011.08.09	08:00:00	1756.43	1759.95	1732.85	1756.00	9811	0	60
2011.08.09	12:00:00	1756.10	1777.10	1741.20	1743.83	9299	0	50
2011.08.09	16:00:00	1743.80	1748.35	1720.37	1740.20	11329	0	50
2011.08.09	20:00:00	1740.30	1773.55	1723.18	1737.90	10258	0	50
2011.08.10	00:00:00	1742.38	1766.18	1737.10	1750.20	3302	0	60
2011.08.10	04:00:00	1750.50	1758.95	1749.20	1752.89	4044	0	75
2011.08.10	08:00:00	1752.91	1766.37	1741.25	1759.18	14050	0	80
2011.08.10	12:00:00	1759.29	1767.54	1752.00	1766.03	12008	0	80
2011.08.10	16:00:00	1766.01	1796.69	1758.83	1775.45	20028	0	63
2011.08.10	20:00:00	1775.50	1793.52	1764.17	1790.47	13826	0	65
2011.08.11	00:00:00	1797.68	1813.77	1797.18	1802.63	8447	0	80
2011.08.11	04:00:00	1802.56	1806.97	1778.84	1787.09	14467	0	67
2011.08.11	08:00:00	1787.13	1795.20	1776.04	1792.15	15301	0	67
2011.08.11	12:00:00	1792.15	1792.61	1768.66	1769.31	16562	0	67
2011.08.11	16:00:00	1769.27	1775.65	1751.36	1764.13	19343	0	66
2011.08.11	20:00:00	1764.10	1765.09	1732.56	1763.62	15516	0	66
2011.08.12	00:00:00	1761.94	1767.50	1747.81	1755.14	4780	0	66
2011.08.12	04:00:00	1755.08	1767.51	1752.59	1762.44	6518	0	70
2011.08.12	08:00:00	1762.47	1766.98	1746.18	1760.46	11712	0	65
2011.08.12	12:00:00	1760.42	1763.90	1744.08	1744.16	12168	0	65
2011.08.12	16:00:00	1743.97	1748.45	1723.37	1738.84	19494	0	66
2011.08.12	20:00:00	1738.61	1744.85	1735.73	1742.98	8501	0	65
2011.08.15	00:00:00	1744.97	1745.04	1727.67	1734.82	4910	0	70
2011.08.15	04:00:00	1734.68	1746.44	1734.63	1742.18	4977	0	65
2011.08.15	08:00:00	1741.98	1746.42	1734.44	1740.51	9698	0	66
2011.08.15	12:00:00	1740.47	1742.65	1732.32	1736.18	9595	0	65
2011.08.15	16:00:00	1736.09	1755.44	1735.27	1753.24	14878	0	60
2011.08.15	20:00:00	1752.77	1765.44	1752.39	1765.22	8600	0	66
2011.08.16	00:00:00	1765.04	1769.51	1762.64	1763.56	2941	0	79
2011.08.16	04:00:00	1763.41	1766.41	1760.84	1764.12	3784	0	66
2011.08.16	08:00:00	1764.07	1778.20	1764.07	1778.05	7292	0	60
2011.08.16	12:00:00	1777.82	1781.96	1773.27	1778.59	9093	0	60
2011.08.16	16:00:00	1778.61	1786.33	1766.48	1780.88	13404	0	60
2011.08.16	20:00:00	1780.75	1786.63	1779.81	1784.34	7479	0	60
2011.08.17	00:00:00	1787.08	1787.23	1782.43	1785.27	1981	0	73
2011.08.17	04:00:00	1785.26	1786.45	1780.88	1784.30	3841	0	65
2011.08.17	08:00:00	1784.27	1793.87	1784.18	1792.65	7364	0	60
2011.08.17	12:00:00	1792.45	1794.46	1781.87	1783.14	9095	0	60
2011.08.17	16:00:00	1782.84	1792.87	1778.97	1784.48	11405	0	60
2011.08.17	20:00:00	1784.60	1793.45	1784.31	1790.53	6855	0	60
2011.08.18	00:00:00	1789.73	1789.75	1783.73	1785.82	2147	0	63
2011.08.18	04:00:00	1785.74	1792.25	1785.68	1790.05	3792	0	60
2011.08.18	08:00:00	1790.06	1796.72	1789.89	1794.30	6259	0	60
2011.08.18	12:00:00	1794.48	1817.43	1793.26	1816.94	11372	0	60
2011.08.18	16:00:00	1816.96	1825.83	1811.45	1818.77	11742	0	60
2011.08.18	20:00:00	1818.80	1828.24	1815.37	1824.19	7354	0	65
2011.08.19	00:00:00	1824.91	1836.46	1820.90	1836.24	3200	0	75
2011.08.19	04:00:00	1836.11	1844.61	1830.70	1842.57	7506	0	72
2011.08.19	08:00:00	1842.56	1867.25	1841.02	1861.88	13851	0	64
2011.08.19	12:00:00	1861.50	1876.66	1841.33	1852.04	17569	0	65
2011.08.19	16:00:00	1852.01	1863.99	1838.55	1851.65	19738	0	60
2011.08.19	20:00:00	1851.50	1853.13	1845.56	1851.44	11011	0	66
2011.08.22	00:00:00	1865.66	1878.18	1860.52	1875.35	6816	0	73
2011.08.22	04:00:00	1875.13	1876.67	1864.34	1876.31	10422	0	60
2011.08.22	08:00:00	1876.03	1894.53	1876.03	1887.60	13588	0	66
2011.08.22	12:00:00	1887.62	1887.95	1858.04	1862.88	16639	0	66
2011.08.22	16:00:00	1862.85	1892.75	1861.32	1887.07	21947	0	64
2011.08.22	20:00:00	1887.06	1897.22	1883.10	1896.57	11866	0	66
2011.08.23	00:00:00	1907.64	1911.63	1900.00	1903.98	6329	0	70
2011.08.23	04:00:00	1903.72	1905.55	1892.07	1903.60	10315	0	67
2011.08.23	08:00:00	1903.51	1904.20	1871.44	1880.25	13227	0	65
2011.08.23	12:00:00	1880.07	1889.75	1870.53	1875.54	14244	0	66
2011.08.23	16:00:00	1875.44	1886.89	1849.02	1857.11	21279	0	66
2011.08.23	20:00:00	1857.21	1867.57	1823.34	1828.93	17613	0	66
2011.08.24	00:00:00	1834.50	1846.79	1831.63	1841.16	7748	0	70
2011.08.24	04:00:00	1841.19	1853.69	1841.07	1845.67	10152	0	70
2011.08.24	08:00:00	1845.67	1851.70	1839.06	1849.94	12349	0	60
2011.08.24	12:00:00	1849.94	1853.59	1830.31	1836.07	13146	0	60
2011.08.24	16:00:00	1835.97	1836.95	1764.57	1765.61	22663	0	50
2011.08.24	20:00:00	1765.65	1770.24	1749.68	1757.50	19707	0	60
2011.08.25	00:00:00	1749.66	1759.01	1742.13	1752.84	6678	0	73
2011.08.25	04:00:00	1752.86	1765.86	1732.21	1733.79	9575	0	66
2011.08.25	08:00:00	1733.80	1745.76	1724.17	1725.99	15260	0	60
2011.08.25	12:00:00	1726.06	1737.86	1702.55	1734.51	16648	0	50
2011.08.25	16:00:00	1734.51	1766.37	1704.24	1765.47	21122	0	74
2011.08.25	20:00:00	1765.44	1773.79	1754.88	1770.48	13379	0	60
2011.08.26	00:00:00	1770.62	1772.52	1761.46	1764.36	4893	0	88
2011.08.26	04:00:00	1764.38	1782.04	1757.00	1774.09	9420	0	67
2011.08.26	08:00:00	1774.07	1791.40	1765.52	1787.34	12625	0	60
2011.08.26	12:00:00	1787.40	1794.15	1765.06	1774.21	12770	0	60
2011.08.26	16:00:00	1774.18	1794.01	1764.45	1786.05	18571	0	73
2011.08.26	20:00:00	1786.14	1826.88	1784.31	1825.63	12211	0	60
2011.08.29	00:00:00	1832.26	1834.21	1809.24	1811.12	9273	0	98
2011.08.29	04:00:00	1811.15	1825.40	1806.09	1822.26	10978	0	60
2011.08.29	08:00:00	1822.25	1823.67	1810.96	1818.62	14142	0	64
2011.08.29	12:00:00	1818.59	1822.33	1811.15	1814.32	13329	0	60
2011.08.29	16:00:00	1814.45	1815.32	1779.19	1789.92	21449	0	77
2011.08.29	20:00:00	1790.00	1791.26	1775.74	1787.14	12449	0	66
2011.08.30	00:00:00	1786.48	1795.15	1785.03	1794.94	4326	0	89
2011.08.30	04:00:00	1795.01	1800.35	1791.00	1791.88	7930	0	72
2011.08.30	08:00:00	1791.88	1798.66	1783.58	1791.38	10083	0	60
2011.08.30	12:00:00	1791.42	1831.55	1788.18	1824.66	12989	0	60
2011.08.30	16:00:00	1824.69	1833.11	1814.34	1825.26	20307	0	60
2011.08.30	20:00:00	1825.33	1839.60	1822.29	1834.63	13480	0	62
2011.08.31	00:00:00	1835.55	1836.93	1826.01	1828.45	5439	0	79
2011.08.31	04:00:00	1828.46	1834.55	1827.65	1833.41	5817	0	70
2011.08.31	08:00:00	1833.50	1836.29	1824.27	1831.74	9850	0	64
2011.08.31	12:00:00	1831.39	1833.22	1821.04	1829.56	11665	0	65
2011.08.31	16:00:00	1829.64	1838.90	1812.49	1834.62	17531	0	55
2011.08.31	20:00:00	1834.51	1836.84	1821.77	1823.95	9618	0	70
2011.09.01	00:00:00	1824.75	1828.77	1823.45	1825.78	3022	0	67
2011.09.01	04:00:00	1825.83	1826.22	1819.46	1823.68	6175	0	65
2011.09.01	08:00:00	1823.45	1826.83	1814.33	1822.65	7705	0	65
2011.09.01	12:00:00	1822.50	1830.37	1814.75	1824.40	10933	0	50
2011.09.01	16:00:00	1824.32	1829.45	1813.41	1824.96	14384	0	70
2011.09.01	20:00:00	1824.88	1830.50	1819.28	1824.75	5786	0	70
2011.09.02	00:00:00	1825.85	1826.83	1824.14	1824.85	2082	0	80
2011.09.02	04:00:00	1824.88	1830.66	1824.39	1828.70	3848	0	70
2011.09.02	08:00:00	1828.75	1855.64	1827.23	1849.87	8862	0	70
2011.09.02	12:00:00	1849.85	1881.19	1849.66	1875.19	10641	0	70
2011.09.02	16:00:00	1875.31	1879.80	1870.36	1874.01	13166	0	70
2011.09.02	20:00:00	1873.98	1884.33	1871.16	1882.00	6174	0	70
2011.09.05	00:00:00	1880.85	1891.23	1880.55	1887.58	1278	0	80
2011.09.05	04:00:00	1874.55	1882.31	1874.11	1876.72	5528	0	70
2011.09.05	08:00:00	1876.47	1897.29	1875.25	1893.94	9478	0	70
2011.09.05	12:00:00	1894.02	1902.70	1883.53	1886.73	10776	0	70
2011.09.05	16:00:00	1886.70	1902.31	1884.36	1899.80	7570	0	70
2011.09.05	20:00:00	1899.61	1902.07	1898.95	1899.54	318	0	70
2011.09.06	00:00:00	1901.20	1902.93	1894.55	1896.35	3688	0	80
2011.09.06	04:00:00	1896.31	1912.65	1893.83	1912.40	6616	0	70
2011.09.06	08:00:00	1912.35	1920.61	1858.38	1889.80	15086	0	70
2011.09.06	12:00:00	1889.78	1899.44	1879.25	1892.12	16219	0	70
2011.09.06	16:00:00	1892.07	1908.37	1862.69	1877.87	18416	0	70
2011.09.06	20:00:00	1877.90	1881.61	1862.75	1876.75	10941	0	70
2011.09.07	00:00:00	1869.05	1880.00	1867.06	1876.31	5106	0	80
2011.09.07	04:00:00	1876.23	1880.21	1814.80	1846.77	9724	0	70
2011.09.07	08:00:00	1846.97	1854.35	1828.00	1843.59	14906	0	70
2011.09.07	12:00:00	1843.69	1846.58	1822.59	1824.25	12488	0	70
2011.09.07	16:00:00	1824.34	1828.90	1792.41	1823.78	18250	0	70
2011.09.07	20:00:00	1823.73	1823.92	1808.53	1817.88	8801	0	70
2011.09.08	00:00:00	1815.95	1831.10	1813.50	1831.10	4482	0	80
2011.09.08	04:00:00	1831.18	1843.38	1826.67	1831.46	8905	0	70
2011.09.08	08:00:00	1831.51	1845.67	1829.06	1831.72	10791	0	70
2011.09.08	12:00:00	1831.80	1860.95	1826.22	1858.57	13119	0	70
2011.09.08	16:00:00	1858.15	1865.27	1846.55	1854.22	14773	0	70
2011.09.08	20:00:00	1854.23	1870.28	1847.74	1868.76	10565	0	70
2011.09.09	00:00:00	1868.06	1868.74	1855.05	1857.35	5231	0	80
2011.09.09	04:00:00	1857.25	1863.67	1853.45	1862.10	7552	0	70
2011.09.09	08:00:00	1862.04	1885.84	1861.15	1882.95	11010	0	70
2011.09.09	12:00:00	1883.14	1883.14	1822.77	1842.19	16734	0	70
2011.09.09	16:00:00	1842.07	1868.44	1839.57	1856.23	18114	0	70
2011.09.09	20:00:00	1856.33	1860.95	1840.67	1856.92	9507	0	70
2011.09.12	00:00:00	1857.46	1861.28	1841.75	1844.74	7199	0	80
2011.09.12	04:00:00	1844.48	1857.63	1843.63	1854.31	7318	0	70
2011.09.12	08:00:00	1854.19	1857.29	1825.69	1846.47	13304	0	70
2011.09.12	12:00:00	1846.44	1855.24	1830.23	1837.13	12757	0	70
2011.09.12	16:00:00	1837.04	1839.66	1808.40	1812.61	18930	0	70
2011.09.12	20:00:00	1812.06	1817.77	1801.08	1815.74	11111	0	70
2011.09.13	00:00:00	1815.49	1826.22	1815.05	1822.94	5089	0	80
2011.09.13	04:00:00	1822.99	1835.60	1820.16	1831.21	8908	0	70
2011.09.13	08:00:00	1831.24	1832.22	1794.28	1815.05	12973	0	70
2011.09.13	12:00:00	1815.27	1832.48	1805.10	1825.22	13840	0	70
2011.09.13	16:00:00	1825.19	1829.91	1810.88	1828.44	16622	0	70
2011.09.13	20:00:00	1828.45	1843.55	1823.18	1832.00	9013	0	70
2011.09.14	00:00:00	1833.54	1840.18	1832.16	1840.15	4125	0	80
2011.09.14	04:00:00	1840.20	1844.38	1828.09	1833.65	9159	0	70
2011.09.14	08:00:00	1833.82	1836.24	1817.86	1830.33	12958	0	70
2011.09.14	12:00:00	1830.25	1835.68	1816.38	1826.62	10576	0	70
2011.09.14	16:00:00	1826.60	1828.34	1811.38	1815.47	16213	0	70
2011.09.14	20:00:00	1815.67	1824.43	1808.41	1819.85	8970	0	70
2011.09.15	00:00:00	1820.99	1826.21	1818.75	1823.13	3317	0	80
2011.09.15	04:00:00	1823.16	1825.09	1807.46	1809.34	10054	0	70
2011.09.15	08:00:00	1809.39	1816.70	1803.78	1814.65	11392	0	70
2011.09.15	12:00:00	1814.68	1815.57	1778.38	1782.96	12645	0	70
2011.09.15	16:00:00	1782.92	1800.70	1772.58	1780.43	15552	0	70
2011.09.15	20:00:00	1780.45	1790.84	1775.58	1787.35	7647	0	70
2011.09.16	00:00:00	1787.81	1790.86	1774.76	1780.08	4489	0	80
2011.09.16	04:00:00	1779.99	1782.50	1762.44	1766.15	9903	0	70
2011.09.16	08:00:00	1766.20	1780.21	1763.12	1778.30	9816	0	70
2011.09.16	12:00:00	1778.25	1793.41	1773.75	1785.62	9979	0	70
2011.09.16	16:00:00	1785.53	1821.43	1783.79	1813.60	14615	0	70
2011.09.16	20:00:00	1813.68	1816.86	1804.65	1808.80	5953	0	70
2011.09.19	00:00:00	1818.58	1827.68	1817.54	1818.37	3742	0	80
2011.09.19	04:00:00	1818.34	1826.70	1815.21	1821.54	7096	0	70
2011.09.19	08:00:00	1821.64	1826.73	1812.12	1814.13	9364	0	70
2011.09.19	12:00:00	1814.10	1821.87	1808.55	1815.10	10200	0	70
2011.09.19	16:00:00	1815.13	1815.18	1775.77	1780.63	15915	0	70
2011.09.19	20:00:00	1780.61	1782.29	1770.62	1776.92	9588	0	70
2011.09.20	00:00:00	1776.90	1785.57	1774.83	1781.17	5452	0	80
2011.09.20	04:00:00	1781.17	1784.19	1776.52	1779.41	6277	0	70
2011.09.20	08:00:00	1779.49	1795.87	1769.65	1793.00	11461	0	70
2011.09.20	12:00:00	1792.85	1795.37	1784.30	1789.00	9859	0	70
2011.09.20	16:00:00	1788.97	1811.34	1775.60	1802.45	16028	0	70
2011.09.20	20:00:00	1802.52	1807.64	1798.93	1803.02	7981	0	70
2011.09.21	00:00:00	1803.21	1804.02	1799.60	1802.68	2981	0	80
2011.09.21	04:00:00	1802.50	1814.63	1797.84	1813.55	8690	0	70
2011.09.21	08:00:00	1813.53	1816.36	1803.18	1805.75	9197	0	70
2011.09.21	12:00:00	1805.74	1812.75	1788.00	1800.98	10774	0	70
2011.09.21	16:00:00	1800.90	1808.85	1784.80	1808.38	14317	0	70
2011.09.21	20:00:00	1808.36	1814.91	1778.45	1780.08	13529	0	70
2011.09.22	00:00:00	1780.81	1786.17	1778.49	1781.90	4839	0	80
2011.09.22	04:00:00	1781.64	1783.56	1772.37	1778.05	9896	0	70
2011.09.22	08:00:00	1777.91	1777.91	1758.78	1766.63	12695	0	70
2011.09.22	12:00:00	1766.68	1767.15	1730.54	1734.20	15551	0	70
2011.09.22	16:00:00	1734.15	1749.42	1720.81	1747.08	18598	0	70
2011.09.22	20:00:00	1747.02	1747.30	1725.68	1739.97	13030	0	70
2011.09.23	00:00:00	1739.20	1746.72	1738.32	1746.15	4314	0	80
2011.09.23	04:00:00	1746.08	1755.09	1734.43	1735.62	8852	0	70
2011.09.23	08:00:00	1735.64	1748.95	1719.84	1737.19	14329	0	70
2011.09.23	12:00:00	1737.24	1738.04	1681.55	1688.98	16825	0	70
2011.09.23	16:00:00	1688.91	1701.67	1648.41	1650.97	19705	0	70
2011.09.23	20:00:00	1650.87	1658.61	1628.82	1653.17	14352	0	70
2011.09.26	00:00:00	1647.36	1663.46	1629.26	1657.58	6843	0	80
2011.09.26	04:00:00	1657.67	1659.79	1604.56	1613.25	13301	0	70
2011.09.26	08:00:00	1613.30	1626.65	1531.94	1621.83	20643	0	70
2011.09.26	12:00:00	1621.85	1637.70	1602.26	1627.97	19029	0	70
2011.09.26	16:00:00	1628.02	1629.27	1584.51	1600.97	21198	0	70
2011.09.26	20:00:00	1600.97	1631.07	1588.37	1628.18	13567	0	70
2011.09.27	00:00:00	1623.97	1630.95	1614.67	1627.77	6091	0	80
2011.09.27	04:00:00	1627.96	1648.47	1625.20	1637.07	12379	0	70
2011.09.27	08:00:00	1637.07	1665.60	1633.05	1665.60	14027	0	70
2011.09.27	12:00:00	1665.65	1677.00	1652.06	1655.95	15462	0	70
2011.09.27	16:00:00	1655.92	1667.15	1647.34	1656.43	18051	0	70
2011.09.27	20:00:00	1656.38	1658.41	1643.06	1650.86	10025	0	70
2011.09.28	00:00:00	1651.42	1653.11	1639.03	1641.34	6317	0	80
2011.09.28	04:00:00	1641.38	1646.79	1631.26	1642.55	11239	0	70
2011.09.28	08:00:00	1642.56	1669.05	1633.94	1655.10	13312	0	70
2011.09.28	12:00:00	1655.02	1661.09	1642.62	1646.00	12326	0	70
2011.09.28	16:00:00	1645.97	1656.77	1624.51	1628.07	17120	0	70
2011.09.28	20:00:00	1628.17	1628.22	1598.41	1608.79	13363	0	70
2011.09.29	00:00:00	1609.18	1610.88	1582.84	1590.43	7855	0	80
2011.09.29	04:00:00	1590.35	1621.14	1588.49	1619.50	11848	0	70
2011.09.29	08:00:00	1619.52	1634.83	1613.13	1627.56	12951	0	70
2011.09.29	12:00:00	1627.53	1629.28	1601.13	1615.40	14637	0	70
2011.09.29	16:00:00	1615.41	1630.39	1604.35	1615.65	17691	0	70
2011.09.29	20:00:00	1615.63	1624.49	1609.66	1614.18	11398	0	70
2011.09.30	00:00:00	1614.13	1624.60	1613.56	1619.70	4401	0	80
2011.09.30	04:00:00	1619.61	1640.26	1619.45	1624.86	10693	0	70
2011.09.30	08:00:00	1624.89	1633.80	1621.22	1633.80	10822	0	70
2011.09.30	12:00:00	1633.87	1634.48	1611.00	1611.71	10762	0	70
2011.09.30	16:00:00	1611.70	1631.90	1606.40	1628.58	15723	0	70
2011.09.30	20:00:00	1628.60	1630.50	1614.01	1623.65	9770	0	70
2011.10.03	00:00:00	1623.68	1631.87	1621.38	1627.99	5012	0	80
2011.10.03	04:00:00	1627.76	1635.70	1627.01	1630.95	6124	0	70
2011.10.03	08:00:00	1630.50	1657.41	1628.65	1651.85	9663	0	70
2011.10.03	12:00:00	1651.95	1664.24	1651.20	1654.37	10556	0	70
2011.10.03	16:00:00	1654.10	1658.91	1643.18	1656.22	16123	0	70
2011.10.03	20:00:00	1655.76	1659.40	1644.73	1656.86	11363	0	70
2011.10.04	00:00:00	1662.35	1671.96	1656.26	1661.18	6531	0	80
2011.10.04	04:00:00	1660.81	1668.27	1659.15	1664.49	8108	0	70
2011.10.04	08:00:00	1664.44	1678.35	1661.01	1668.56	10761	0	70
2011.10.04	12:00:00	1668.51	1673.13	1640.76	1648.49	12188	0	70
2011.10.04	16:00:00	1648.56	1654.09	1610.96	1621.06	18890	0	70
2011.10.04	20:00:00	1621.04	1622.04	1595.65	1620.87	13858	0	70
2011.10.05	00:00:00	1626.31	1634.31	1623.94	1625.65	5496	0	80
2011.10.05	04:00:00	1625.58	1630.50	1617.88	1628.85	7676	0	70
2011.10.05	08:00:00	1628.46	1629.88	1600.25	1603.26	10670	0	70
2011.10.05	12:00:00	1603.31	1628.50	1597.30	1621.72	14108	0	70
2011.10.05	16:00:00	1621.75	1642.28	1607.38	1638.21	17603	0	70
2011.10.05	20:00:00	1638.09	1646.78	1631.63	1640.20	9550	0	70
2011.10.06	00:00:00	1641.73	1644.41	1634.69	1636.93	4479	0	80
2011.10.06	04:00:00	1636.76	1647.50	1635.58	1644.04	5984	0	70
2011.10.06	08:00:00	1643.85	1653.63	1639.19	1650.68	8815	0	70
2011.10.06	12:00:00	1650.70	1654.72	1636.05	1646.87	10950	0	70
2011.10.06	16:00:00	1646.82	1650.18	1631.28	1643.03	14935	0	70
2011.10.06	20:00:00	1643.10	1654.83	1641.11	1652.32	9746	0	70
2011.10.07	00:00:00	1651.25	1653.25	1648.25	1651.32	3142	0	80
2011.10.07	04:00:00	1651.20	1666.03	1651.20	1660.38	6845	0	70
2011.10.07	08:00:00	1660.35	1662.73	1650.35	1652.50	8972	0	70
2011.10.07	12:00:00	1652.40	1664.30	1646.14	1654.60	8935	0	70
2011.10.07	16:00:00	1655.02	1659.58	1628.27	1632.76	14948	0	70
2011.10.07	20:00:00	1632.88	1640.55	1625.80	1637.72	8859	0	70
2011.10.10	00:00:00	1638.97	1647.65	1638.83	1647.46	2255	0	80
2011.10.10	04:00:00	1647.35	1653.54	1647.31	1651.40	6203	0	70
2011.10.10	08:00:00	1651.39	1661.97	1649.82	1660.75	8561	0	70
2011.10.10	12:00:00	1660.92	1671.06	1657.61	1662.78	9193	0	70
2011.10.10	16:00:00	1662.96	1674.68	1655.74	1667.98	11717	0	70
2011.10.10	20:00:00	1667.86	1677.51	1666.85	1675.63	6274	0	70
2011.10.11	00:00:00	1682.12	1682.63	1670.78	1676.85	4310	0	80
2011.10.11	04:00:00	1676.88	1684.38	1674.96	1679.89	6320	0	70
2011.10.11	08:00:00	1679.90	1681.81	1653.76	1657.67	9923	0	70
2011.10.11	12:00:00	1657.65	1665.18	1655.95	1659.42	10961	0	70
2011.10.11	16:00:00	1659.40	1669.38	1656.88	1662.73	13659	0	70
2011.10.11	20:00:00	1663.02	1668.41	1656.38	1662.22	8048	0	70
2011.10.12	00:00:00	1662.69	1666.45	1660.30	1665.03	3824	0	80
2011.10.12	04:00:00	1664.89	1669.73	1661.99	1665.82	7574	0	0
2011.10.12	08:00:00	1665.91	1681.93	1665.13	1678.21	10368	0	0
2011.10.12	12:00:00	1678.23	1692.03	1677.99	1685.88	12163	0	0
2011.10.12	16:00:00	1685.99	1686.47	1671.63	1679.18	14100	0	0
2011.10.12	20:00:00	1679.22	1682.53	1675.53	1678.78	8056	0	0
2011.10.13	00:00:00	1676.11	1683.57	1674.90	1682.72	3200	0	0
2011.10.13	04:00:00	1682.72	1684.37	1675.63	1677.64	7032	0	0
2011.10.13	08:00:00	1677.62	1679.43	1669.47	1674.12	10065	0	0
2011.10.13	12:00:00	1674.19	1677.17	1662.05	1666.23	11273	0	0
2011.10.13	16:00:00	1666.29	1668.17	1652.82	1662.17	14702	0	0
2011.10.13	20:00:00	1662.17	1669.53	1660.18	1667.52	7248	0	0
2011.10.14	00:00:00	1667.14	1668.67	1661.07	1661.68	2808	0	0
2011.10.14	04:00:00	1661.71	1667.15	1661.68	1665.17	5589	0	0
2011.10.14	08:00:00	1665.16	1679.16	1664.62	1677.63	10378	0	0
2011.10.14	12:00:00	1677.70	1682.93	1671.75	1676.46	8500	0	0
2011.10.14	16:00:00	1676.50	1683.40	1666.83	1678.57	12902	0	0
2011.10.14	20:00:00	1678.51	1683.03	1677.54	1680.67	5701	0	0
