<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.02.25	16:00:00	78.605	78.965	78.185	78.965	13731	0	30
2010.02.25	20:00:00	78.976	79.220	78.872	79.122	7797	0	50
2010.02.26	00:00:00	79.123	79.536	79.085	79.390	10074	0	50
2010.02.26	04:00:00	79.393	79.581	79.367	79.413	8834	0	30
2010.02.26	08:00:00	79.412	79.604	79.235	79.521	11889	0	30
2010.02.26	12:00:00	79.519	79.532	79.161	79.345	11975	0	30
2010.02.26	16:00:00	79.348	79.787	78.901	79.733	13864	0	30
2010.02.26	20:00:00	79.734	79.755	79.486	79.622	4241	0	50
2010.03.01	00:00:00	79.781	80.161	79.757	79.946	8932	0	50
2010.03.01	04:00:00	79.947	80.070	79.905	79.979	5894	0	30
2010.03.01	08:00:00	79.978	80.392	79.932	79.981	10889	0	30
2010.03.01	12:00:00	79.980	80.155	79.709	79.709	13251	0	30
2010.03.01	16:00:00	79.722	80.494	79.694	80.200	12883	0	30
2010.03.01	20:00:00	80.201	80.384	80.111	80.360	5431	0	50
2010.03.02	00:00:00	80.358	80.387	80.079	80.299	7571	0	50
2010.03.02	04:00:00	80.304	80.580	79.941	80.113	8584	0	30
2010.03.02	08:00:00	80.112	80.407	79.934	80.314	13549	0	30
2010.03.02	12:00:00	80.320	80.817	80.215	80.493	13736	0	30
2010.03.02	16:00:00	80.499	80.590	80.191	80.256	12161	0	30
2010.03.02	20:00:00	80.257	80.283	80.016	80.173	6677	0	50
2010.03.03	00:00:00	80.180	80.335	80.020	80.115	9400	0	50
2010.03.03	04:00:00	80.113	80.441	80.099	80.314	8050	0	30
2010.03.03	08:00:00	80.313	80.443	79.926	80.115	12798	0	30
2010.03.03	12:00:00	80.116	80.290	79.952	80.229	13196	0	30
2010.03.03	16:00:00	80.230	80.517	80.099	80.210	12427	0	30
2010.03.03	20:00:00	80.209	80.216	79.969	80.129	5991	0	50
2010.03.04	00:00:00	80.133	80.173	79.964	80.030	7616	0	50
2010.03.04	04:00:00	80.027	80.038	79.179	79.299	9333	0	30
2010.03.04	08:00:00	79.298	79.788	79.250	79.717	11930	0	30
2010.03.04	12:00:00	79.718	80.543	79.673	80.402	12463	0	30
2010.03.04	16:00:00	80.400	80.400	79.877	80.173	13105	0	30
2010.03.04	20:00:00	80.174	80.296	79.996	80.079	5494	0	50
2010.03.05	00:00:00	80.079	80.471	80.059	80.335	7727	0	50
2010.03.05	04:00:00	80.334	80.468	80.308	80.421	5736	0	30
2010.03.05	08:00:00	80.420	80.674	80.381	80.595	9728	0	30
2010.03.05	12:00:00	80.597	81.955	80.594	81.955	12220	0	30
2010.03.05	16:00:00	81.958	82.294	81.802	82.037	11813	0	30
2010.03.05	20:00:00	82.032	82.066	81.860	81.919	4763	0	50
2010.03.08	00:00:00	82.342	82.491	82.105	82.334	6112	0	21
2010.03.08	04:00:00	82.332	82.443	82.261	82.380	6663	0	30
2010.03.08	08:00:00	82.381	82.528	82.162	82.308	9586	0	29
2010.03.08	12:00:00	82.305	82.521	82.266	82.353	8911	0	29
2010.03.08	16:00:00	82.352	82.451	81.901	82.206	8942	0	30
2010.03.08	20:00:00	82.205	82.216	81.989	82.034	4696	0	50
2010.03.09	00:00:00	82.033	82.128	81.566	81.665	8721	0	50
2010.03.09	04:00:00	81.668	81.941	81.659	81.784	6713	0	29
2010.03.09	08:00:00	81.751	82.118	81.259	81.372	10765	0	30
2010.03.09	12:00:00	81.371	81.896	81.269	81.829	10320	0	29
2010.03.09	16:00:00	81.827	82.276	81.746	82.252	9655	0	30
2010.03.09	20:00:00	82.248	82.360	82.021	82.262	5834	0	50
2010.03.10	00:00:00	82.258	82.472	82.149	82.306	7164	0	50
2010.03.10	04:00:00	82.304	82.474	82.276	82.388	5403	0	30
2010.03.10	08:00:00	82.389	82.843	82.197	82.752	9486	0	29
2010.03.10	12:00:00	82.753	83.181	82.717	83.086	9118	0	29
2010.03.10	16:00:00	83.087	83.306	82.533	82.737	10098	0	29
2010.03.10	20:00:00	82.736	83.052	82.687	82.856	5993	0	50
2010.03.11	00:00:00	82.856	82.882	82.313	82.337	8330	0	50
2010.03.11	04:00:00	82.340	82.714	82.254	82.682	6410	0	30
2010.03.11	08:00:00	82.683	83.007	82.576	82.885	7869	0	29
2010.03.11	12:00:00	82.891	83.052	82.350	82.366	9772	0	30
2010.03.11	16:00:00	82.368	82.916	82.365	82.852	9394	0	30
2010.03.11	20:00:00	82.850	82.913	82.734	82.868	5468	0	50
2010.03.12	00:00:00	82.864	83.069	82.704	82.843	7385	0	50
2010.03.12	04:00:00	82.842	83.124	82.837	83.092	6058	0	30
2010.03.12	08:00:00	83.091	83.119	82.801	82.870	10082	0	30
