<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.03.23	08:00:00	82.756	82.860	82.575	82.613	13040	0	9
2012.03.23	12:00:00	82.609	82.697	82.115	82.151	14260	0	10
2012.03.23	16:00:00	82.152	82.555	81.983	82.478	11282	0	10
2012.03.23	20:00:00	82.480	82.494	82.311	82.322	2915	0	15
2012.03.26	00:00:00	82.432	82.766	82.430	82.735	7530	0	15
2012.03.26	04:00:00	82.734	82.755	82.587	82.598	7811	0	10
2012.03.26	08:00:00	82.599	82.915	82.553	82.763	11865	0	10
2012.03.26	12:00:00	82.759	82.995	82.601	82.774	12866	0	9
2012.03.26	16:00:00	82.773	82.917	82.710	82.833	9265	0	9
2012.03.26	20:00:00	82.832	82.883	82.721	82.874	5611	0	15
2012.03.27	00:00:00	82.873	83.027	82.797	82.825	7653	0	15
2012.03.27	04:00:00	82.825	82.885	82.794	82.836	6800	0	9
2012.03.27	08:00:00	82.834	82.929	82.637	82.695	11024	0	5
2012.03.27	12:00:00	82.702	83.375	82.642	83.316	13030	0	9
2012.03.27	16:00:00	83.314	83.355	83.044	83.130	10047	0	10
2012.03.27	20:00:00	83.134	83.198	83.049	83.189	5793	0	10
2012.03.28	00:00:00	83.190	83.190	82.880	83.087	8052	0	15
2012.03.28	04:00:00	83.088	83.095	82.835	82.924	8210	0	10
2012.03.28	08:00:00	82.922	82.949	82.603	82.917	12323	0	9
2012.03.28	12:00:00	82.922	83.173	82.899	82.970	12123	0	9
2012.03.28	16:00:00	82.970	83.116	82.670	82.782	13263	0	9
2012.03.28	20:00:00	82.781	82.893	82.717	82.882	6003	0	15
2012.03.29	00:00:00	82.881	82.961	82.585	82.636	8217	0	15
2012.03.29	04:00:00	82.637	82.730	82.542	82.679	8671	0	9
2012.03.29	08:00:00	82.678	82.678	82.241	82.294	14052	0	9
2012.03.29	12:00:00	82.295	82.381	81.916	82.066	14282	0	9
2012.03.29	16:00:00	82.067	82.401	81.950	82.330	11298	0	9
2012.03.29	20:00:00	82.329	82.459	82.319	82.387	6080	0	15
2012.03.30	00:00:00	82.386	82.492	81.831	82.121	10542	0	15
2012.03.30	04:00:00	82.125	82.155	81.898	81.912	8904	0	9
2012.03.30	08:00:00	81.913	82.221	81.855	82.057	12240	0	10
2012.03.30	12:00:00	82.057	82.258	81.951	82.239	10683	0	9
2012.03.30	16:00:00	82.242	82.777	82.204	82.736	12070	0	9
2012.03.30	20:00:00	82.735	82.873	82.720	82.848	6509	0	15
2012.04.02	00:00:00	82.954	83.292	82.752	83.185	10203	0	15
2012.04.02	04:00:00	83.184	83.245	82.956	83.042	7756	0	8
2012.04.02	08:00:00	83.042	83.044	82.658	82.798	11185	0	7
2012.04.02	12:00:00	82.799	82.842	82.114	82.139	12760	0	7
2012.04.02	16:00:00	82.138	82.417	81.878	82.192	12102	0	8
2012.04.02	20:00:00	82.190	82.196	82.008	82.091	6094	0	15
2012.04.03	00:00:00	82.092	82.223	81.547	81.865	9422	0	15
2012.04.03	04:00:00	81.865	82.115	81.832	82.020	8802	0	5
2012.04.03	08:00:00	82.017	82.138	81.911	82.049	10639	0	5
2012.04.03	12:00:00	82.042	82.400	81.957	82.319	11240	0	5
2012.04.03	16:00:00	82.320	82.325	82.049	82.088	9908	0	6
2012.04.03	20:00:00	82.089	82.984	82.083	82.804	10783	0	15
2012.04.04	00:00:00	82.805	82.924	82.686	82.795	8596	0	15
2012.04.04	04:00:00	82.794	82.796	82.615	82.615	7753	0	5
2012.04.04	08:00:00	82.613	82.765	82.201	82.303	13573	0	5
2012.04.04	12:00:00	82.302	82.463	82.091	82.401	14020	0	6
2012.04.04	16:00:00	82.401	82.676	82.318	82.578	11293	0	6
2012.04.04	20:00:00	82.577	82.591	82.406	82.415	5895	0	15
2012.04.05	00:00:00	82.415	82.464	82.229	82.265	6802	0	15
2012.04.05	04:00:00	82.265	82.289	82.116	82.209	7755	0	5
2012.04.05	08:00:00	82.212	82.344	81.904	82.052	13956	0	7
2012.04.05	12:00:00	82.051	82.320	81.824	82.252	15107	0	8
2012.04.05	16:00:00	82.251	82.415	82.238	82.349	10514	0	8
2012.04.05	20:00:00	82.359	82.428	82.287	82.365	5532	0	9
2012.04.06	00:00:00	82.364	82.393	82.153	82.282	6031	0	15
2012.04.06	04:00:00	82.280	82.307	82.180	82.263	4893	0	6
2012.04.06	08:00:00	82.262	82.488	82.232	82.475	7631	0	7
2012.04.06	12:00:00	82.474	82.541	81.319	81.504	12307	0	9
2012.04.06	16:00:00	81.503	81.596	81.479	81.571	8756	0	7
2012.04.06	20:00:00	81.572	81.631	81.462	81.629	3477	0	15
2012.04.09	00:00:00	81.546	81.574	81.193	81.493	8522	0	15
2012.04.09	04:00:00	81.492	81.536	81.359	81.415	6174	0	8
2012.04.09	08:00:00	81.414	81.481	81.219	81.344	8811	0	5
2012.04.09	12:00:00	81.344	81.422	81.251	81.281	8865	0	9
2012.04.09	16:00:00	81.280	81.662	81.236	81.636	9796	0	9
2012.04.09	20:00:00	81.635	81.648	81.449	81.546	5112	0	15
2012.04.10	00:00:00	81.546	81.856	81.517	81.727	7286	0	15
2012.04.10	04:00:00	81.726	81.757	81.270	81.354	9907	0	7
2012.04.10	08:00:00	81.355	81.357	81.055	81.232	13304	0	7
2012.04.10	12:00:00	81.233	81.242	80.915	81.079	12569	0	9
2012.04.10	16:00:00	81.080	81.105	80.699	80.735	13363	0	5
2012.04.10	20:00:00	80.736	80.798	80.633	80.723	7328	0	10
2012.04.11	00:00:00	80.724	80.823	80.658	80.734	7090	0	15
2012.04.11	04:00:00	80.734	80.931	80.709	80.837	8010	0	8
2012.04.11	08:00:00	80.835	80.939	80.580	80.851	14035	0	8
2012.04.11	12:00:00	80.843	81.071	80.749	81.038	11685	0	7
2012.04.11	16:00:00	81.039	81.114	80.777	81.027	11106	0	7
2012.04.11	20:00:00	81.026	81.037	80.834	80.858	5568	0	10
2012.04.12	00:00:00	80.859	81.055	80.824	81.018	7503	0	15
2012.04.12	04:00:00	81.017	81.028	80.834	80.938	7428	0	7
2012.04.12	08:00:00	80.939	81.125	80.929	81.038	12239	0	7
2012.04.12	12:00:00	81.039	81.066	80.833	80.849	11089	0	6
2012.04.12	16:00:00	80.849	80.995	80.742	80.803	10963	0	9
2012.04.12	20:00:00	80.802	80.891	80.730	80.865	5266	0	15
2012.04.13	00:00:00	80.866	81.185	80.853	81.119	6250	0	15
2012.04.13	04:00:00	81.119	81.124	80.960	81.010	6959	0	9
2012.04.13	08:00:00	81.011	81.019	80.834	80.924	10506	0	8
2012.04.13	12:00:00	80.924	81.106	80.900	80.976	11001	0	9
2012.04.13	16:00:00	80.975	81.021	80.893	80.985	9724	0	6
2012.04.13	20:00:00	80.985	81.124	80.825	80.913	4903	0	15
2012.04.16	00:00:00	80.945	80.985	80.854	80.894	6567	0	15
2012.04.16	04:00:00	80.895	80.914	80.462	80.603	7750	0	9
2012.04.16	08:00:00	80.603	80.808	80.482	80.785	12369	0	9
2012.04.16	12:00:00	80.784	80.829	80.534	80.594	11266	0	8
2012.04.16	16:00:00	80.594	80.597	80.311	80.424	11145	0	5
2012.04.16	20:00:00	80.418	80.532	80.351	80.431	5904	0	15
2012.04.17	00:00:00	80.431	80.536	80.326	80.492	6421	0	15
2012.04.17	04:00:00	80.491	80.523	80.376	80.376	6649	0	5
2012.04.17	08:00:00	80.378	80.736	80.364	80.579	11282	0	6
2012.04.17	12:00:00	80.582	80.762	80.516	80.719	11060	0	5
2012.04.17	16:00:00	80.720	80.803	80.632	80.721	9386	0	6
2012.04.17	20:00:00	80.730	80.917	80.721	80.883	5492	0	10
2012.04.18	00:00:00	80.883	81.273	80.875	81.156	8133	0	15
2012.04.18	04:00:00	81.155	81.425	81.154	81.322	7639	0	5
2012.04.18	08:00:00	81.328	81.558	81.207	81.438	12799	0	8
2012.04.18	12:00:00	81.439	81.503	81.282	81.353	11041	0	6
2012.04.18	16:00:00	81.354	81.354	81.199	81.258	9985	0	8
2012.04.18	20:00:00	81.257	81.303	81.212	81.280	4994	0	15
2012.04.19	00:00:00	81.278	81.530	81.176	81.474	8030	0	15
2012.04.19	04:00:00	81.473	81.499	81.325	81.492	6771	0	9
2012.04.19	08:00:00	81.493	81.599	81.424	81.545	12082	0	7
2012.04.19	12:00:00	81.544	81.726	81.422	81.453	12758	0	8
2012.04.19	16:00:00	81.453	81.585	81.390	81.480	10432	0	8
2012.04.19	20:00:00	81.485	81.652	81.440	81.600	6290	0	13
2012.04.20	00:00:00	81.601	81.699	81.571	81.605	6420	0	15
2012.04.20	04:00:00	81.603	81.639	81.489	81.536	5377	0	6
2012.04.20	08:00:00	81.538	81.758	81.523	81.731	11878	0	5
2012.04.20	12:00:00	81.731	81.771	81.560	81.680	10948	0	9
2012.04.20	16:00:00	81.683	81.696	81.531	81.574	8050	0	8
2012.04.20	20:00:00	81.574	81.589	81.474	81.508	3672	0	15
2012.04.23	00:00:00	81.564	81.656	81.253	81.283	5760	0	15
2012.04.23	04:00:00	81.283	81.403	81.252	81.295	6013	0	7
2012.04.23	08:00:00	81.304	81.320	80.967	81.024	11234	0	8
2012.04.23	12:00:00	81.025	81.140	80.995	81.107	9915	0	9
2012.04.23	16:00:00	81.106	81.170	81.058	81.087	8265	0	9
2012.04.23	20:00:00	81.089	81.186	81.053	81.165	4511	0	10
2012.04.24	00:00:00	81.164	81.178	81.076	81.126	5014	0	15
2012.04.24	04:00:00	81.127	81.133	80.846	80.897	7079	0	5
2012.04.24	08:00:00	80.897	81.253	80.881	81.179	11401	0	5
2012.04.24	12:00:00	81.180	81.237	81.004	81.052	10159	0	9
2012.04.24	16:00:00	81.049	81.226	81.043	81.182	8393	0	7
2012.04.24	20:00:00	81.186	81.379	81.182	81.317	5081	0	15
2012.04.25	00:00:00	81.317	81.473	81.299	81.392	5912	0	15
2012.04.25	04:00:00	81.391	81.550	81.319	81.363	6794	0	5
2012.04.25	08:00:00	81.361	81.436	81.110	81.213	11401	0	9
2012.04.25	12:00:00	81.212	81.306	81.076	81.258	10717	0	9
2012.04.25	16:00:00	81.262	81.564	81.230	81.435	11690	0	7
2012.04.25	20:00:00	81.436	81.678	81.227	81.308	6840	0	10
2012.04.26	00:00:00	81.306	81.413	81.266	81.326	4594	0	15
2012.04.26	04:00:00	81.325	81.328	81.109	81.158	6980	0	7
2012.04.26	08:00:00	81.152	81.228	80.811	80.916	11089	0	8
2012.04.26	12:00:00	80.915	80.953	80.661	80.824	12915	0	9
2012.04.26	16:00:00	80.823	80.906	80.725	80.903	9454	0	7
2012.04.26	20:00:00	80.902	81.109	80.884	80.985	6527	0	15
2012.04.27	00:00:00	80.985	81.180	80.973	81.037	6720	0	15
2012.04.27	04:00:00	81.039	81.432	80.491	80.883	12861	0	8
2012.04.27	08:00:00	80.881	80.894	80.485	80.681	13898	0	9
2012.04.27	12:00:00	80.676	80.746	80.415	80.493	11496	0	9
2012.04.27	16:00:00	80.492	80.502	80.374	80.444	7956	0	8
2012.04.27	20:00:00	80.440	80.455	80.215	80.260	4391	0	15
2012.04.30	00:00:00	80.325	80.380	80.220	80.256	3472	0	15
2012.04.30	04:00:00	80.257	80.258	80.076	80.131	5533	0	5
2012.04.30	08:00:00	80.128	80.209	80.084	80.166	9328	0	6
2012.04.30	12:00:00	80.165	80.196	79.881	79.910	9790	0	6
2012.04.30	16:00:00	79.911	79.974	79.731	79.834	9436	0	8
2012.04.30	20:00:00	79.833	79.844	79.759	79.821	4540	0	13
2012.05.01	00:00:00	79.822	79.935	79.814	79.865	5219	0	15
2012.05.01	04:00:00	79.865	79.868	79.670	79.757	6639	0	5
2012.05.01	08:00:00	79.758	79.879	79.630	79.840	8832	0	6
2012.05.01	12:00:00	79.839	79.900	79.718	79.723	7531	0	6
2012.05.01	16:00:00	79.723	80.293	79.713	80.251	8908	0	6
2012.05.01	20:00:00	80.248	80.252	80.039	80.085	4472	0	15
2012.05.02	00:00:00	80.085	80.263	80.085	80.123	6201	0	15
2012.05.02	04:00:00	80.122	80.407	80.108	80.352	6832	0	5
2012.05.02	08:00:00	80.353	80.607	80.255	80.316	11938	0	6
2012.05.02	12:00:00	80.317	80.354	80.050	80.154	10598	0	7
2012.05.02	16:00:00	80.155	80.234	80.110	80.154	8377	0	9
2012.05.02	20:00:00	80.144	80.172	80.110	80.116	3897	0	12
2012.05.03	00:00:00	80.115	80.178	80.094	80.156	3643	0	15
2012.05.03	04:00:00	80.158	80.214	80.136	80.187	3817	0	8
2012.05.03	08:00:00	80.190	80.389	80.185	80.367	8385	0	6
2012.05.03	12:00:00	80.367	80.542	80.275	80.448	10272	0	8
2012.05.03	16:00:00	80.448	80.448	80.260	80.302	7534	0	9
2012.05.03	20:00:00	80.312	80.313	80.158	80.186	4511	0	10
2012.05.04	00:00:00	80.187	80.272	80.129	80.155	4386	0	15
2012.05.04	04:00:00	80.155	80.193	80.131	80.182	3770	0	9
2012.05.04	08:00:00	80.183	80.230	80.127	80.211	7375	0	8
2012.05.04	12:00:00	80.210	80.380	79.831	79.858	11502	0	5
2012.05.04	16:00:00	79.858	79.922	79.813	79.836	9339	0	6
2012.05.04	20:00:00	79.835	79.893	79.796	79.840	3133	0	15
2012.05.07	00:00:00	79.757	79.974	79.637	79.843	10133	0	16
2012.05.07	04:00:00	79.842	79.853	79.715	79.817	6356	0	8
2012.05.07	08:00:00	79.820	79.889	79.739	79.817	9732	0	9
2012.05.07	12:00:00	79.813	79.987	79.774	79.920	8612	0	6
2012.05.07	16:00:00	79.920	79.956	79.840	79.924	7810	0	7
2012.05.07	20:00:00	79.924	79.946	79.869	79.890	4336	0	15
2012.05.08	00:00:00	79.889	80.072	79.872	79.947	6059	0	15
2012.05.08	04:00:00	79.947	80.013	79.919	79.988	5452	0	8
2012.05.08	08:00:00	79.986	79.986	79.759	79.773	10954	0	7
2012.05.08	12:00:00	79.771	79.907	79.702	79.823	10141	0	9
2012.05.08	16:00:00	79.822	79.845	79.732	79.777	9297	0	7
2012.05.08	20:00:00	79.780	79.889	79.774	79.878	4194	0	15
2012.05.09	00:00:00	79.879	79.928	79.826	79.904	5713	0	15
2012.05.09	04:00:00	79.903	79.904	79.706	79.731	6934	0	5
2012.05.09	08:00:00	79.731	79.828	79.605	79.659	10213	0	8
2012.05.09	12:00:00	79.659	79.701	79.426	79.591	11252	0	6
2012.05.09	16:00:00	79.592	79.738	79.524	79.690	10222	0	5
2012.05.09	20:00:00	79.689	79.693	79.589	79.623	5313	0	15
2012.05.10	00:00:00	79.623	79.724	79.611	79.696	5978	0	15
2012.05.10	04:00:00	79.695	79.761	79.597	79.676	6960	0	6
2012.05.10	08:00:00	79.669	79.769	79.609	79.649	9289	0	7
2012.05.10	12:00:00	79.647	79.938	79.607	79.916	10870	0	9
2012.05.10	16:00:00	79.915	79.998	79.871	79.888	9272	0	7
2012.05.10	20:00:00	79.887	80.008	79.858	79.891	5708	0	10
2012.05.11	00:00:00	79.892	79.975	79.810	79.894	6512	0	15
2012.05.11	04:00:00	79.893	79.902	79.789	79.817	6371	0	9
2012.05.11	08:00:00	79.815	79.949	79.728	79.896	10785	0	7
2012.05.11	12:00:00	79.896	79.986	79.792	79.912	9541	0	9
2012.05.11	16:00:00	79.913	79.979	79.834	79.893	8231	0	7
2012.05.11	20:00:00	79.894	79.940	79.855	79.926	3234	0	15
2012.05.14	00:00:00	79.924	80.114	79.884	80.067	6141	0	15
2012.05.14	04:00:00	80.067	80.071	79.948	79.989	5118	0	5
2012.05.14	08:00:00	79.990	80.181	79.970	80.007	10428	0	5
2012.05.14	12:00:00	80.008	80.072	79.695	79.713	9937	0	7
2012.05.14	16:00:00	79.714	79.867	79.678	79.856	7219	0	6
2012.05.14	20:00:00	79.857	79.869	79.819	79.860	3922	0	13
2012.05.15	00:00:00	79.860	79.927	79.807	79.843	5840	0	15
2012.05.15	04:00:00	79.842	79.920	79.807	79.873	5161	0	5
2012.05.15	08:00:00	79.872	79.945	79.835	79.908	9368	0	5
2012.05.15	12:00:00	79.904	80.058	79.854	79.989	10367	0	8
2012.05.15	16:00:00	79.990	80.329	79.987	80.282	9190	0	6
2012.05.15	20:00:00	80.282	80.307	80.153	80.229	5575	0	13
2012.05.16	00:00:00	80.230	80.439	80.191	80.415	6448	0	15
2012.05.16	04:00:00	80.416	80.428	80.329	80.357	6774	0	5
2012.05.16	08:00:00	80.355	80.428	80.279	80.381	11228	0	5
2012.05.16	12:00:00	80.382	80.547	80.351	80.383	10933	0	9
2012.05.16	16:00:00	80.384	80.412	80.225	80.313	8489	0	9
2012.05.16	20:00:00	80.311	80.352	80.193	80.334	5425	0	12
2012.05.17	00:00:00	80.333	80.389	80.246	80.316	6208	0	15
2012.05.17	04:00:00	80.316	80.316	80.244	80.310	5512	0	5
2012.05.17	08:00:00	80.307	80.370	80.283	80.339	8369	0	6
2012.05.17	12:00:00	80.342	80.367	80.114	80.170	10653	0	5
2012.05.17	16:00:00	80.171	80.174	79.131	79.360	13642	0	9
2012.05.17	20:00:00	79.357	79.387	79.197	79.321	6519	0	10
2012.05.18	00:00:00	79.322	79.447	79.296	79.434	7206	0	15
2012.05.18	04:00:00	79.433	79.460	79.191	79.230	7938	0	9
2012.05.18	08:00:00	79.229	79.352	79.204	79.336	11052	0	9
2012.05.18	12:00:00	79.337	79.433	79.249	79.309	10214	0	5
2012.05.18	16:00:00	79.310	79.329	79.030	79.124	10640	0	9
2012.05.18	20:00:00	79.125	79.134	78.994	79.008	5519	0	15
2012.05.21	00:00:00	79.211	79.221	79.099	79.151	8073	0	16
2012.05.21	04:00:00	79.152	79.267	79.121	79.254	6662	0	5
2012.05.21	08:00:00	79.253	79.439	79.195	79.276	12161	0	9
2012.05.21	12:00:00	79.274	79.361	79.229	79.357	9733	0	5
2012.05.21	16:00:00	79.358	79.401	79.272	79.320	8973	0	7
2012.05.21	20:00:00	79.319	79.355	79.246	79.289	5815	0	15
2012.05.22	00:00:00	79.288	79.430	79.264	79.343	7035	0	15
2012.05.22	04:00:00	79.344	79.480	79.323	79.457	6924	0	6
2012.05.22	08:00:00	79.457	79.835	79.422	79.710	12431	0	8
2012.05.22	12:00:00	79.716	79.937	79.687	79.876	11038	0	9
2012.05.22	16:00:00	79.873	80.008	79.860	79.980	10185	0	5
2012.05.22	20:00:00	79.983	80.135	79.873	79.967	7819	0	15
2012.05.23	00:00:00	79.968	80.063	79.854	79.889	8378	0	15
2012.05.23	04:00:00	79.891	79.895	79.509	79.544	10424	0	7
2012.05.23	08:00:00	79.544	79.599	79.331	79.432	12923	0	9
2012.05.23	12:00:00	79.431	79.492	79.333	79.398	11635	0	5
2012.05.23	16:00:00	79.396	79.462	79.206	79.403	13442	0	9
2012.05.23	20:00:00	79.401	79.525	79.384	79.449	6924	0	15
2012.05.24	00:00:00	79.448	79.516	79.406	79.452	7356	0	15
2012.05.24	04:00:00	79.453	79.554	79.452	79.496	7555	0	9
2012.05.24	08:00:00	79.496	79.528	79.344	79.428	12099	0	9
2012.05.24	12:00:00	79.429	79.490	79.331	79.436	11606	0	9
2012.05.24	16:00:00	79.436	79.602	79.381	79.546	10575	0	8
2012.05.24	20:00:00	79.548	79.625	79.513	79.577	6134	0	15
2012.05.25	00:00:00	79.577	79.713	79.535	79.656	6342	0	15
2012.05.25	04:00:00	79.655	79.816	79.612	79.686	8716	0	9
2012.05.25	08:00:00	79.685	79.709	79.493	79.510	11118	0	7
2012.05.25	12:00:00	79.511	79.619	79.489	79.619	11892	0	8
2012.05.25	16:00:00	79.618	79.676	79.565	79.632	9859	0	7
2012.05.25	20:00:00	79.631	79.677	79.610	79.671	4654	0	10
2012.05.28	00:00:00	79.661	79.664	79.402	79.424	9611	0	16
2012.05.28	04:00:00	79.424	79.445	79.326	79.353	7799	0	8
2012.05.28	08:00:00	79.353	79.431	79.322	79.342	10335	0	8
2012.05.28	12:00:00	79.340	79.436	79.328	79.410	9206	0	6
2012.05.28	16:00:00	79.409	79.509	79.400	79.479	8315	0	7
2012.05.28	20:00:00	79.481	79.488	79.438	79.470	3734	0	14
2012.05.29	00:00:00	79.469	79.631	79.462	79.534	8484	0	16
2012.05.29	04:00:00	79.533	79.555	79.412	79.546	8380	0	7
2012.05.29	08:00:00	79.545	79.555	79.444	79.522	11387	0	9
2012.05.29	12:00:00	79.524	79.587	79.446	79.453	11103	0	9
2012.05.29	16:00:00	79.450	79.508	79.369	79.485	12130	0	7
2012.05.29	20:00:00	79.483	79.552	79.434	79.523	7087	0	12
2012.05.30	00:00:00	79.525	79.559	79.454	79.524	7260	0	15
2012.05.30	04:00:00	79.524	79.527	79.398	79.452	8527	0	9
2012.05.30	08:00:00	79.451	79.460	79.010	79.121	14226	0	9
2012.05.30	12:00:00	79.121	79.154	78.879	78.982	15097	0	6
2012.05.30	16:00:00	78.981	79.022	78.862	79.009	13442	0	8
2012.05.30	20:00:00	79.010	79.120	78.994	79.109	5827	0	15
2012.05.31	00:00:00	79.107	79.118	78.777	78.792	8402	0	16
2012.05.31	04:00:00	78.793	78.800	78.704	78.769	8402	0	6
2012.05.31	08:00:00	78.768	78.893	78.757	78.826	13392	0	8
2012.05.31	12:00:00	78.825	78.838	78.446	78.501	14085	0	9
2012.05.31	16:00:00	78.500	78.570	78.206	78.363	16108	0	7
2012.05.31	20:00:00	78.365	78.404	78.302	78.364	7208	0	16
2012.06.01	00:00:00	78.365	78.635	78.332	78.556	8601	0	15
2012.06.01	04:00:00	78.555	78.557	78.385	78.483	9279	0	9
2012.06.01	08:00:00	78.484	78.507	78.096	78.124	14383	0	5
2012.06.01	12:00:00	78.124	78.685	77.657	78.149	17416	0	5
2012.06.01	16:00:00	78.150	78.254	78.046	78.172	15141	0	8
2012.06.01	20:00:00	78.171	78.178	77.960	78.004	6046	0	16
2012.06.04	00:00:00	78.084	78.374	78.038	78.147	9554	0	15
2012.06.04	04:00:00	78.146	78.206	78.132	78.162	8406	0	5
2012.06.04	08:00:00	78.163	78.198	77.974	78.070	9941	0	8
2012.06.04	12:00:00	78.069	78.219	78.060	78.182	11004	0	9
2012.06.04	16:00:00	78.179	78.371	78.165	78.336	12205	0	9
2012.06.04	20:00:00	78.335	78.401	78.308	78.326	7355	0	9
2012.06.05	00:00:00	78.327	78.391	78.272	78.344	7657	0	15
2012.06.05	04:00:00	78.343	78.453	78.278	78.441	8121	0	9
2012.06.05	08:00:00	78.442	78.462	78.102	78.171	12401	0	8
2012.06.05	12:00:00	78.170	78.950	78.163	78.700	13693	0	5
2012.06.05	16:00:00	78.703	78.792	78.560	78.748	11835	0	5
2012.06.05	20:00:00	78.748	78.790	78.704	78.746	5899	0	14
2012.06.06	00:00:00	78.745	78.791	78.606	78.694	8696	0	15
2012.06.06	04:00:00	78.693	78.948	78.678	78.804	10886	0	9
2012.06.06	08:00:00	78.805	79.268	78.793	79.107	14356	0	9
2012.06.06	12:00:00	79.106	79.254	78.926	79.152	15172	0	9
2012.06.06	16:00:00	79.150	79.175	78.942	79.099	13114	0	9
2012.06.06	20:00:00	79.098	79.262	79.093	79.248	7778	0	13
2012.06.07	00:00:00	79.247	79.383	79.199	79.381	9978	0	15
2012.06.07	04:00:00	79.381	79.476	79.274	79.440	9773	0	9
2012.06.07	08:00:00	79.441	79.483	79.236	79.467	12796	0	7
2012.06.07	12:00:00	79.467	79.781	79.301	79.678	15204	0	9
2012.06.07	16:00:00	79.681	79.769	79.441	79.617	14430	0	9
2012.06.07	20:00:00	79.623	79.684	79.569	79.662	6852	0	9
2012.06.08	00:00:00	79.661	79.745	79.385	79.409	9999	0	16
2012.06.08	04:00:00	79.408	79.481	79.189	79.227	10750	0	7
2012.06.08	08:00:00	79.226	79.424	79.111	79.366	15189	0	9
2012.06.08	12:00:00	79.364	79.438	79.230	79.416	13593	0	9
2012.06.08	16:00:00	79.415	79.618	79.381	79.431	12737	0	6
2012.06.08	20:00:00	79.434	79.493	79.296	79.476	5892	0	15
2012.06.11	00:00:00	79.469	79.712	79.386	79.675	11061	0	16
2012.06.11	04:00:00	79.674	79.684	79.565	79.630	7647	0	6
2012.06.11	08:00:00	79.620	79.671	79.398	79.405	12562	0	8
2012.06.11	12:00:00	79.406	79.550	79.348	79.507	12087	0	9
2012.06.11	16:00:00	79.507	79.538	79.375	79.450	11884	0	9
2012.06.11	20:00:00	79.451	79.467	79.355	79.377	6937	0	15
2012.06.12	00:00:00	79.378	79.382	79.161	79.263	9202	0	16
2012.06.12	04:00:00	79.263	79.598	79.236	79.510	10130	0	9
2012.06.12	08:00:00	79.505	79.685	79.456	79.460	14301	0	9
2012.06.12	12:00:00	79.464	79.608	79.458	79.583	12503	0	5
2012.06.12	16:00:00	79.583	79.591	79.355	79.426	12510	0	6
2012.06.12	20:00:00	79.427	79.613	79.420	79.560	7358	0	10
2012.06.13	00:00:00	79.558	79.665	79.505	79.600	8584	0	15
2012.06.13	04:00:00	79.601	79.686	79.589	79.671	7835	0	5
2012.06.13	08:00:00	79.670	79.680	79.519	79.644	13626	0	8
2012.06.13	12:00:00	79.645	79.736	79.310	79.383	13261	0	9
2012.06.13	16:00:00	79.382	79.438	79.291	79.305	11665	0	5
2012.06.13	20:00:00	79.304	79.481	79.294	79.433	6351	0	15
2012.06.14	00:00:00	79.433	79.447	79.309	79.422	6447	0	15
2012.06.14	04:00:00	79.422	79.471	79.384	79.427	7489	0	5
2012.06.14	08:00:00	79.424	79.460	79.299	79.313	12157	0	5
2012.06.14	12:00:00	79.312	79.344	79.154	79.249	13195	0	9
2012.06.14	16:00:00	79.250	79.367	79.220	79.305	11426	0	9
2012.06.14	20:00:00	79.306	79.405	79.253	79.399	8361	0	15
2012.06.15	00:00:00	79.400	79.502	79.218	79.225	7873	0	15
2012.06.15	04:00:00	79.227	79.241	78.786	78.848	10863	0	9
2012.06.15	08:00:00	78.847	79.023	78.700	78.700	12236	0	9
2012.06.15	12:00:00	78.701	78.803	78.605	78.684	13713	0	7
2012.06.15	16:00:00	78.682	78.766	78.629	78.697	10619	0	5
2012.06.15	20:00:00	78.703	78.747	78.633	78.697	5953	0	10
2012.06.18	00:00:00	78.923	79.292	78.923	79.257	11389	0	15
2012.06.18	04:00:00	79.258	79.270	79.080	79.182	9435	0	5
2012.06.18	08:00:00	79.181	79.296	79.038	79.116	14495	0	6
2012.06.18	12:00:00	79.116	79.160	78.861	78.896	12712	0	5
2012.06.18	16:00:00	78.895	79.134	78.859	79.080	11465	0	6
2012.06.18	20:00:00	79.078	79.133	79.068	79.089	5955	0	10
2012.06.19	00:00:00	79.089	79.099	78.939	78.947	7603	0	15
2012.06.19	04:00:00	78.946	79.018	78.925	78.987	7318	0	8
2012.06.19	08:00:00	78.986	79.026	78.841	78.909	13659	0	8
2012.06.19	12:00:00	78.912	79.076	78.859	79.019	11714	0	5
2012.06.19	16:00:00	79.020	79.052	78.887	78.951	11174	0	9
2012.06.19	20:00:00	78.951	79.074	78.905	78.979	7242	0	12
2012.06.20	00:00:00	78.978	79.108	78.795	78.824	8815	0	15
2012.06.20	04:00:00	78.825	78.927	78.785	78.880	7288	0	9
2012.06.20	08:00:00	78.878	78.986	78.819	78.925	11801	0	9
2012.06.20	12:00:00	78.923	79.368	78.884	79.309	12169	0	8
2012.06.20	16:00:00	79.308	79.689	79.304	79.536	15395	0	7
2012.06.20	20:00:00	79.534	79.574	79.408	79.466	8708	0	15
2012.06.21	00:00:00	79.465	79.657	79.384	79.596	8501	0	15
2012.06.21	04:00:00	79.596	79.727	79.550	79.676	8105	0	8
2012.06.21	08:00:00	79.674	79.946	79.567	79.857	13309	0	6
2012.06.21	12:00:00	79.860	80.260	79.836	80.217	13646	0	9
2012.06.21	16:00:00	80.216	80.324	80.042	80.186	13746	0	8
