<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.02.16	20:00:00	63.617	63.781	63.595	63.706	5237	0	80
2010.02.17	00:00:00	63.705	63.779	63.532	63.615	6331	0	80
2010.02.17	04:00:00	63.614	63.814	63.514	63.814	7443	0	80
2010.02.17	08:00:00	63.815	64.103	63.738	64.077	11820	0	80
2010.02.17	12:00:00	64.076	64.323	63.894	63.962	15687	0	80
2010.02.17	16:00:00	63.964	64.156	63.763	64.095	11601	0	80
2010.02.17	20:00:00	64.094	64.241	63.916	63.969	6922	0	80
2010.02.18	00:00:00	63.970	64.012	63.596	63.743	8890	0	80
2010.02.18	04:00:00	63.738	63.883	63.503	63.600	8904	0	80
2010.02.18	08:00:00	63.598	63.734	63.456	63.612	11456	0	80
2010.02.18	12:00:00	63.608	64.120	63.324	64.120	15457	0	80
2010.02.18	16:00:00	64.121	64.452	63.990	64.437	11823	0	80
2010.02.18	20:00:00	64.436	64.449	63.867	63.936	12468	0	80
2010.02.19	00:00:00	63.938	64.017	63.751	63.819	10487	0	80
2010.02.19	04:00:00	63.822	63.912	63.686	63.802	9503	0	80
2010.02.19	08:00:00	63.802	63.969	63.770	63.873	11654	0	80
2010.02.19	12:00:00	63.871	63.943	63.569	63.898	14280	0	80
2010.02.19	16:00:00	63.897	64.127	63.867	64.005	10291	0	80
2010.02.19	20:00:00	64.006	64.048	63.921	63.966	2951	0	80
2010.02.22	00:00:00	64.119	64.451	64.112	64.362	6794	0	80
2010.02.22	04:00:00	64.364	64.413	64.159	64.229	6377	0	80
2010.02.22	08:00:00	64.230	64.241	63.936	63.970	10681	0	80
2010.02.22	12:00:00	63.969	64.219	63.793	63.886	12311	0	80
2010.02.22	16:00:00	63.883	63.993	63.746	63.952	7519	0	80
2010.02.22	20:00:00	63.950	64.006	63.800	63.998	3748	0	80
2010.02.23	00:00:00	63.995	64.056	63.696	63.863	5972	0	80
2010.02.23	04:00:00	63.862	64.127	63.795	64.092	7802	0	80
2010.02.23	08:00:00	64.092	64.184	63.513	63.612	12779	0	80
2010.02.23	12:00:00	63.611	63.668	62.670	62.839	15245	0	80
2010.02.23	16:00:00	62.840	62.887	62.112	62.409	12304	0	80
2010.02.23	20:00:00	62.410	62.718	62.263	62.597	5170	0	80
2010.02.24	00:00:00	62.599	62.684	62.398	62.651	6473	0	80
2010.02.24	04:00:00	62.649	62.678	62.440	62.477	6662	0	80
2010.02.24	08:00:00	62.478	62.541	61.825	62.166	12582	0	80
2010.02.24	12:00:00	62.165	62.492	61.822	62.345	15121	0	80
2010.02.24	16:00:00	62.347	62.586	62.168	62.373	10921	0	80
2010.02.24	20:00:00	62.376	62.657	62.376	62.627	3789	0	80
2010.02.25	00:00:00	62.628	62.668	61.657	61.678	9831	0	80
2010.02.25	04:00:00	61.680	61.769	61.326	61.536	10675	0	80
2010.02.25	08:00:00	61.535	61.848	61.504	61.706	11248	0	80
2010.02.25	12:00:00	61.705	61.801	60.936	61.124	15512	0	80
2010.02.25	16:00:00	61.132	61.573	60.881	61.443	10874	0	80
2010.02.25	20:00:00	61.441	61.677	61.408	61.630	5391	0	80
2010.02.26	00:00:00	61.631	62.042	61.603	61.935	8567	0	80
2010.02.26	04:00:00	61.932	62.064	61.810	61.842	8282	0	80
2010.02.26	08:00:00	61.844	62.102	61.805	61.898	10972	0	80
2010.02.26	12:00:00	61.899	62.197	61.528	62.051	14306	0	80
2010.02.26	16:00:00	62.050	62.291	61.959	62.145	10650	0	80
2010.02.26	20:00:00	62.146	62.153	61.940	62.062	2267	0	80
2010.03.01	00:00:00	62.147	62.425	62.066	62.211	6409	0	80
2010.03.01	04:00:00	62.208	62.397	62.144	62.388	6909	0	80
2010.03.01	08:00:00	62.385	62.462	61.924	61.924	11449	0	80
2010.03.01	12:00:00	61.918	62.405	61.872	62.403	13936	0	80
2010.03.01	16:00:00	62.404	62.556	62.255	62.270	8951	0	80
2010.03.01	20:00:00	62.268	62.434	62.183	62.349	3890	0	80
2010.03.02	00:00:00	62.347	62.424	62.025	62.222	6373	0	80
2010.03.02	04:00:00	62.221	62.265	61.900	62.015	7416	0	80
2010.03.02	08:00:00	62.018	62.137	61.650	62.115	13626	0	80
2010.03.02	12:00:00	62.117	62.243	61.795	61.902	14175	0	80
2010.03.02	16:00:00	61.903	62.038	61.655	61.680	10045	0	80
2010.03.02	20:00:00	61.682	61.860	61.638	61.831	4626	0	80
2010.03.03	00:00:00	61.829	61.890	61.651	61.810	7302	0	80
2010.03.03	04:00:00	61.812	61.994	61.700	61.700	7884	0	80
2010.03.03	08:00:00	61.704	61.789	61.271	61.344	12499	0	80
2010.03.03	12:00:00	61.342	61.381	61.092	61.301	14656	0	80
2010.03.03	16:00:00	61.299	61.612	61.267	61.282	10517	0	80
2010.03.03	20:00:00	61.281	61.430	61.266	61.391	4593	0	80
2010.03.04	00:00:00	61.395	61.422	60.943	60.973	6524	0	80
2010.03.04	04:00:00	60.972	61.054	60.593	60.796	9464	0	80
2010.03.04	08:00:00	60.800	61.096	60.761	60.964	11073	0	80
2010.03.04	12:00:00	60.965	61.608	60.890	61.085	15201	0	80
2010.03.04	16:00:00	61.091	61.274	60.972	61.107	9268	0	80
2010.03.04	20:00:00	61.101	61.197	61.018	61.143	4764	0	80
