date,prob_down,prob_up,pred_class
2013-01-15,0.07670834,0.9232917,1
2013-01-16,0.5816619,0.4183381,0
2013-01-17,0.7657228,0.23427725,0
2013-01-18,0.27685037,0.72314966,1
2013-01-21,0.12431319,0.87568676,1
2013-01-22,0.057171546,0.9428285,1
2013-01-23,0.062805176,0.9371948,1
2013-01-24,0.102987744,0.89701223,1
2013-01-25,0.11824208,0.88175786,1
2013-01-28,0.10081601,0.899184,1
2013-01-29,0.107934475,0.8920655,1
2013-01-30,0.1076934,0.89230657,1
2013-01-31,0.092911415,0.9070886,1
2013-02-01,0.09384726,0.9061528,1
2013-02-04,0.66150254,0.33849746,0
2013-02-05,0.20451665,0.79548335,1
2013-02-06,0.7975997,0.20240028,0
2013-02-07,0.86003256,0.13996749,0
2013-02-08,0.8628119,0.13718809,0
2013-02-11,0.31718817,0.6828118,1
2013-02-12,0.766821,0.23317894,0
2013-02-13,0.17555572,0.82444423,1
2013-02-14,0.116685644,0.8833144,1
2013-02-15,0.109961934,0.8900381,1
2013-02-18,0.6529561,0.34704396,0
2013-02-19,0.87275237,0.12724763,0
2013-02-20,0.92584383,0.07415617,0
2013-02-21,0.9216676,0.07833241,0
2013-02-22,0.8507631,0.14923696,0
2013-02-25,0.21241201,0.78758794,1
2013-02-26,0.10399543,0.89600456,1
2013-02-27,0.07855949,0.9214405,1
2013-02-28,0.10882584,0.89117414,1
2013-03-01,0.2126618,0.7873382,1
2013-03-04,0.21483472,0.7851653,1
2013-03-05,0.2107188,0.78928113,1
2013-03-06,0.17942011,0.82057995,1
2013-03-07,0.19295041,0.8070496,1
2013-03-08,0.15851204,0.84148794,1
2013-03-11,0.7468923,0.25310773,0
2013-03-12,0.8668118,0.13318816,0
2013-03-13,0.90505105,0.094948895,0
2013-03-14,0.33771083,0.6622892,1
2013-03-15,0.7488437,0.25115627,0
2013-03-18,0.82547784,0.17452218,0
2013-03-19,0.88791406,0.11208596,0
2013-03-20,0.92398953,0.07601045,0
2013-03-21,0.87220514,0.1277949,0
2013-03-22,0.8560557,0.1439443,0
2013-03-25,0.847797,0.15220301,0
2013-03-26,0.846982,0.15301798,0
2013-03-27,0.84560585,0.15439415,0
2013-03-28,0.8414292,0.15857081,0
2013-04-01,0.19456376,0.80543625,1
2013-04-02,0.09313312,0.90686685,1
2013-04-03,0.081727676,0.9182724,1
2013-04-04,0.10362282,0.8963772,1
2013-04-05,0.25072718,0.7492729,1
2013-04-08,0.1655641,0.8344359,1
2013-04-09,0.75329286,0.24670716,0
2013-04-10,0.855549,0.14445099,0
2013-04-11,0.89857244,0.10142758,0
2013-04-12,0.90677667,0.09322338,0
2013-04-15,0.18638466,0.8136153,1
2013-04-16,0.091787025,0.90821296,1
2013-04-17,0.07346085,0.9265391,1
2013-04-18,0.07627945,0.92372054,1
2013-04-19,0.12295369,0.87704635,1
2013-04-22,0.74311304,0.2568869,0
2013-04-23,0.8683832,0.13161673,0
2013-04-24,0.9133305,0.08666953,0
2013-04-25,0.9160735,0.083926514,0
2013-04-26,0.86073494,0.13926509,0
2013-04-29,0.20537762,0.7946224,1
2013-04-30,0.11822771,0.8817722,1
2013-05-01,0.08265026,0.9173497,1
2013-05-02,0.101526015,0.89847404,1
2013-05-03,0.18414377,0.81585616,1
2013-05-06,0.20740849,0.7925915,1
2013-05-07,0.20781416,0.79218584,1
2013-05-08,0.18081102,0.81918895,1
2013-05-09,0.17966177,0.8203382,1
2013-05-10,0.12784714,0.87215286,1
2013-05-13,0.12183635,0.87816364,1
2013-05-14,0.13821733,0.86178267,1
2013-05-15,0.14588441,0.85411566,1
2013-05-16,0.13383165,0.8661683,1
2013-05-17,0.7595235,0.2404765,0
2013-05-20,0.88213223,0.117867745,0
2013-05-21,0.9341674,0.065832675,0
2013-05-22,0.94430333,0.055696707,0
2013-05-23,0.90760285,0.09239715,0
2013-05-24,0.90287596,0.09712407,0
2013-05-27,0.9096611,0.09033895,0
2013-05-28,0.91926104,0.08073903,0
2013-05-29,0.92144626,0.07855378,0
2013-05-30,0.9114141,0.08858594,0
2013-05-31,0.90713644,0.09286356,0
2013-06-03,0.90182275,0.09817726,0
2013-06-04,0.90215,0.097850055,0
2013-06-05,0.89498025,0.1050197,0
2013-06-06,0.8761122,0.12388777,0
2013-06-07,0.8573618,0.14263815,0
2013-06-10,0.8293911,0.17060886,0
2013-06-11,0.81927866,0.18072137,0
2013-06-12,0.80084205,0.19915794,0
2013-06-13,0.19045493,0.80954504,1
2013-06-14,0.11501175,0.88498825,1
2013-06-17,0.08867808,0.91132194,1
2013-06-18,0.11613835,0.88386166,1
2013-06-19,0.2391343,0.7608657,1
2013-06-20,0.22376418,0.7762358,1
2013-06-21,0.18747583,0.8125242,1
2013-06-24,0.15742572,0.8425743,1
2013-06-25,0.13491042,0.86508954,1
2013-06-26,0.1383704,0.8616296,1
2013-06-27,0.14671554,0.8532845,1
2013-06-28,0.14212804,0.85787195,1
2013-07-01,0.14206822,0.8579318,1
2013-07-02,0.12994696,0.87005305,1
2013-07-03,0.14255567,0.85744435,1
2013-07-04,0.7384449,0.26155508,0
2013-07-05,0.87826365,0.12173636,0
2013-07-08,0.93029815,0.06970187,0
2013-07-09,0.9347505,0.065249495,0
2013-07-10,0.90545815,0.0945418,0
2013-07-11,0.2922485,0.7077515,1
2013-07-12,0.13493384,0.8650662,1
2013-07-15,0.09565123,0.9043488,1
2013-07-16,0.7201782,0.27982178,0
2013-07-17,0.4359126,0.5640874,1
2013-07-18,0.34503818,0.6549618,1
2013-07-19,0.85405564,0.14594439,0
2013-07-22,0.8696413,0.13035865,0
2013-07-23,0.9498959,0.05010406,0
2013-07-24,0.9348299,0.06517012,0
2013-07-25,0.8518929,0.14810711,0
2013-07-26,0.21444106,0.785559,1
2013-07-29,0.10593652,0.8940635,1
2013-07-30,0.090560146,0.90943986,1
2013-07-31,0.76723456,0.23276548,0
2013-08-01,0.9443419,0.055658046,0
2013-08-02,0.96270686,0.037293077,0
2013-08-05,0.92487204,0.0751279,0
2013-08-06,0.7709848,0.22901519,0
2013-08-07,0.15305632,0.8469437,1
2013-08-08,0.09699235,0.9030077,1
2013-08-09,0.090068884,0.9099312,1
2013-08-12,0.119528994,0.880471,1
2013-08-13,0.25452882,0.74547124,1
2013-08-14,0.857141,0.142859,0
2013-08-15,0.92867243,0.071327575,0
2013-08-16,0.42153516,0.57846487,1
2013-08-19,0.12702243,0.87297755,1
2013-08-20,0.05588154,0.9441185,1
2013-08-21,0.6310487,0.36895132,0
2013-08-22,0.39235887,0.6076411,1
2013-08-23,0.88322616,0.116773896,0
2013-08-26,0.8747329,0.1252671,0
2013-08-27,0.16057453,0.8394255,1
2013-08-28,0.10518791,0.89481205,1
2013-08-29,0.057274465,0.9427255,1
2013-08-30,0.07565157,0.9243484,1
2013-09-02,0.16085362,0.8391464,1
2013-09-03,0.18856658,0.8114334,1
2013-09-04,0.16936234,0.83063763,1
2013-09-05,0.16244958,0.83755034,1
2013-09-06,0.77280754,0.22719248,0
2013-09-09,0.2951689,0.7048311,1
2013-09-10,0.8360486,0.16395143,0
2013-09-11,0.8793751,0.12062489,0
2013-09-12,0.86615634,0.1338437,0
2013-09-13,0.9107018,0.08929825,0
2013-09-16,0.8321998,0.16780019,0
2013-09-17,0.832968,0.16703206,0
2013-09-18,0.83630574,0.16369432,0
2013-09-19,0.196681,0.803319,1
2013-09-20,0.7666319,0.23336814,0
2013-09-23,0.8209966,0.17900342,0
2013-09-24,0.85572106,0.14427891,0
2013-09-25,0.909712,0.090288006,0
2013-09-26,0.7951243,0.20487574,0
2013-09-27,0.8032378,0.19676226,0
2013-09-30,0.79643154,0.20356846,0
2013-10-01,0.7892433,0.21075669,0
2013-10-02,0.77000767,0.22999237,0
2013-10-03,0.7597791,0.24022087,0
2013-10-04,0.14790002,0.85209996,1
2013-10-07,0.08183698,0.918163,1
2013-10-08,0.07137932,0.9286207,1
2013-10-09,0.095602304,0.9043977,1
2013-10-10,0.25303316,0.74696684,1
2013-10-11,0.8635478,0.13645215,0
2013-10-14,0.92187256,0.07812741,0
2013-10-15,0.9142135,0.08578652,0
2013-10-16,0.82067066,0.17932943,0
2013-10-17,0.66639596,0.333604,0
2013-10-18,0.68217367,0.31782627,0
2013-10-21,0.7217876,0.27821243,0
2013-10-22,0.7504362,0.24956383,0
2013-10-23,0.12657999,0.87342,1
2013-10-24,0.071189575,0.9288104,1
2013-10-25,0.05575923,0.9442408,1
2013-10-28,0.079355635,0.9206444,1
2013-10-29,0.16898897,0.831011,1
2013-10-30,0.1803214,0.8196786,1
2013-10-31,0.17481403,0.82518595,1
2013-11-01,0.7501906,0.24980941,0
2013-11-04,0.21374245,0.7862575,1
2013-11-05,0.11766918,0.88233083,1
2013-11-06,0.07090427,0.9290957,1
2013-11-07,0.060360923,0.9396391,1
2013-11-08,0.10590049,0.89409953,1
2013-11-11,0.09877407,0.9012259,1
2013-11-12,0.09948087,0.9005192,1
2013-11-13,0.09223294,0.90776706,1
2013-11-14,0.10887389,0.89112604,1
2013-11-15,0.12137748,0.87862253,1
2013-11-18,0.10041304,0.899587,1
2013-11-19,0.08805743,0.9119426,1
2013-11-20,0.08409376,0.9159063,1
2013-11-21,0.09530686,0.9046931,1
2013-11-22,0.0942064,0.9057936,1
2013-11-25,0.104361914,0.89563805,1
2013-11-26,0.08473913,0.91526085,1
2013-11-27,0.09565907,0.904341,1
2013-11-28,0.10772871,0.8922713,1
2013-11-29,0.6771798,0.32282022,0
2013-12-02,0.20382188,0.79617816,1
2013-12-03,0.11878541,0.8812146,1
2013-12-04,0.07737009,0.9226299,1
2013-12-05,0.06072764,0.9392724,1
2013-12-06,0.10497268,0.89502734,1
2013-12-09,0.11795254,0.8820474,1
2013-12-10,0.76262635,0.23737364,0
2013-12-11,0.87040156,0.12959844,0
2013-12-12,0.32761022,0.6723898,1
2013-12-13,0.13557209,0.8644279,1
2013-12-16,0.062063243,0.9379367,1
2013-12-17,0.06337562,0.93662435,1
2013-12-18,0.14035183,0.8596481,1
2013-12-19,0.15427224,0.84572774,1
2013-12-20,0.13349013,0.86650985,1
2013-12-23,0.12858486,0.87141514,1
2013-12-24,0.11570796,0.884292,1
2013-12-26,0.1227976,0.87720245,1
2013-12-27,0.13312171,0.86687833,1
2013-12-30,0.7705964,0.22940364,0
2013-12-31,0.86920565,0.13079436,0
2014-01-02,0.91336447,0.0866355,0
2014-01-03,0.89787537,0.10212462,0
2014-01-06,0.8226215,0.17737852,0
2014-01-07,0.8242595,0.1757405,0
2014-01-08,0.8199622,0.1800378,0
2014-01-09,0.8157861,0.1842139,0
2014-01-10,0.8073369,0.19266303,0
2014-01-13,0.17525578,0.8247442,1
2014-01-14,0.10529211,0.8947079,1
2014-01-15,0.09747935,0.90252066,1
2014-01-16,0.7552324,0.24476755,0
2014-01-17,0.92275757,0.07724248,0
2014-01-20,0.935406,0.06459402,0
2014-01-21,0.8824545,0.11754547,0
2014-01-22,0.74390477,0.2560952,0
2014-01-23,0.73648745,0.2635126,0
2014-01-24,0.7328224,0.2671776,0
2014-01-27,0.7621576,0.23784235,0
2014-01-28,0.7874426,0.21255739,0
2014-01-29,0.78589547,0.21410458,0
2014-01-30,0.76941967,0.23058033,0
2014-01-31,0.7595416,0.24045841,0
2014-02-03,0.13717082,0.86282915,1
2014-02-04,0.085283846,0.9147162,1
2014-02-05,0.08958426,0.91041577,1
2014-02-06,0.11832901,0.88167095,1
2014-02-07,0.2450035,0.7549965,1
2014-02-10,0.858848,0.14115198,0
2014-02-11,0.9119307,0.088069275,0
2014-02-12,0.92055804,0.079442,0
2014-02-13,0.8663935,0.13360648,0
2014-02-14,0.12676355,0.8732365,1
2014-02-17,0.072526775,0.92747325,1
2014-02-18,0.06675494,0.9332451,1
2014-02-19,0.65580523,0.3441948,0
2014-02-20,0.31029174,0.6897083,1
2014-02-21,0.8294336,0.17056632,0
2014-02-24,0.82343763,0.17656234,0
2014-02-25,0.7401745,0.25982556,0
2014-02-26,0.19208497,0.8079151,1
2014-02-27,0.06932107,0.9306789,1
2014-02-28,0.064672984,0.93532705,1
2014-03-03,0.07064693,0.9293531,1
2014-03-04,0.15320186,0.8467982,1
2014-03-05,0.19152604,0.808474,1
2014-03-06,0.20131482,0.7986852,1
2014-03-07,0.8232942,0.17670582,0
2014-03-10,0.87670857,0.123291455,0
2014-03-11,0.86696774,0.13303223,0
2014-03-12,0.7917031,0.20829694,0
2014-03-13,0.6768293,0.3231707,0
2014-03-14,0.12030815,0.8796919,1
2014-03-17,0.079402275,0.92059773,1
2014-03-18,0.08123585,0.9187642,1
2014-03-19,0.10950898,0.890491,1
2014-03-20,0.85697484,0.14302519,0
2014-03-21,0.92146266,0.07853737,0
2014-03-24,0.34588552,0.65411454,1
2014-03-25,0.107809745,0.8921902,1
2014-03-26,0.06134785,0.9386521,1
2014-03-27,0.07976469,0.9202353,1
2014-03-28,0.17212413,0.82787585,1
2014-03-31,0.19848879,0.80151117,1
2014-04-01,0.80282414,0.19717589,0
2014-04-02,0.8674005,0.13259949,0
2014-04-03,0.8774578,0.12254217,0
2014-04-04,0.80670464,0.1932953,0
2014-04-07,0.67442936,0.32557064,0
2014-04-08,0.7156812,0.2843188,0
2014-04-09,0.73653096,0.26346907,0
2014-04-10,0.1537921,0.8462079,1
2014-04-11,0.09999308,0.9000069,1
2014-04-14,0.08949132,0.91050863,1
2014-04-15,0.120089926,0.8799101,1
2014-04-16,0.2294577,0.77054226,1
2014-04-17,0.2314582,0.76854175,1
2014-04-21,0.85021347,0.14978653,0
2014-04-22,0.8936456,0.10635447,0
2014-04-23,0.30211374,0.6978862,1
2014-04-24,0.7571065,0.2428935,0
2014-04-25,0.109937705,0.8900623,1
2014-04-28,0.08353091,0.91646904,1
2014-04-29,0.7168201,0.28317994,0
2014-04-30,0.73000807,0.26999193,0
2014-05-01,0.8749293,0.12507063,0
2014-05-02,0.80533546,0.19466452,0
2014-05-05,0.65047985,0.3495201,0
2014-05-06,0.6751593,0.32484075,0
2014-05-07,0.11434758,0.8856525,1
2014-05-08,0.6533602,0.34663978,0
2014-05-09,0.71733946,0.28266057,0
2014-05-12,0.7723017,0.22769827,0
2014-05-13,0.841988,0.15801199,0
2014-05-14,0.65698975,0.34301025,0
2014-05-15,0.6291199,0.3708801,0
2014-05-16,0.10290755,0.8970924,1
2014-05-19,0.06818599,0.931814,1
2014-05-20,0.06883869,0.93116134,1
2014-05-21,0.08740067,0.9125994,1
2014-05-22,0.20779575,0.79220426,1
2014-05-23,0.83101255,0.16898742,0
2014-05-26,0.88294184,0.1170581,0
2014-05-27,0.24113794,0.758862,1
2014-05-28,0.07837977,0.92162025,1
2014-05-29,0.04499746,0.9550026,1
2014-05-30,0.057666026,0.942334,1
2014-06-02,0.14049152,0.8595085,1
2014-06-03,0.14221182,0.85778815,1
2014-06-04,0.7485877,0.25141224,0
2014-06-05,0.8367787,0.16322128,0
2014-06-06,0.8569156,0.14308442,0
2014-06-09,0.8104491,0.18955086,0
2014-06-10,0.6783883,0.32161167,0
2014-06-11,0.6784154,0.32158458,0
2014-06-12,0.6866909,0.3133091,0
2014-06-13,0.13318713,0.86681294,1
2014-06-16,0.08227486,0.91772515,1
2014-06-17,0.074074805,0.9259252,1
2014-06-18,0.6920369,0.3079631,0
2014-06-19,0.88622135,0.113778606,0
2014-06-20,0.89814067,0.10185927,0
2014-06-23,0.82642233,0.17357767,0
2014-06-24,0.6780827,0.32191727,0
2014-06-25,0.6797838,0.32021618,0
2014-06-26,0.6741184,0.32588157,0
2014-06-27,0.12066893,0.87933105,1
2014-06-30,0.07210634,0.9278937,1
2014-07-01,0.069903426,0.93009657,1
2014-07-02,0.69102263,0.30897737,0
2014-07-03,0.89860165,0.10139833,0
2014-07-04,0.88623494,0.11376503,0
2014-07-07,0.7337621,0.2662379,0
2014-07-08,0.55074024,0.44925973,0
2014-07-09,0.082630366,0.91736966,1
2014-07-10,0.06962807,0.9303719,1
2014-07-11,0.6071472,0.39285278,0
2014-07-14,0.1531931,0.8468069,1
2014-07-15,0.8299464,0.17005357,0
2014-07-16,0.8148744,0.18512556,0
2014-07-17,0.7278592,0.27214077,0
2014-07-18,0.1803155,0.8196845,1
2014-07-21,0.06710202,0.9328979,1
2014-07-22,0.06344309,0.9365569,1
2014-07-23,0.081631795,0.9183683,1
2014-07-24,0.17426543,0.8257346,1
2014-07-25,0.15176402,0.848236,1
2014-07-28,0.134637,0.865363,1
2014-07-29,0.09507349,0.9049265,1
2014-07-30,0.08352059,0.91647947,1
2014-07-31,0.6539118,0.34608814,0
2014-08-01,0.7782889,0.22171104,0
2014-08-04,0.84517187,0.15482816,0
2014-08-05,0.81728685,0.18271312,0
2014-08-06,0.68639636,0.31360364,0
2014-08-07,0.11238266,0.88761735,1
2014-08-08,0.067622095,0.93237793,1
2014-08-11,0.058416616,0.9415834,1
2014-08-12,0.067072645,0.9329273,1
2014-08-13,0.1252932,0.8747068,1
2014-08-14,0.15381756,0.84618247,1
2014-08-15,0.133241,0.866759,1
2014-08-18,0.11712417,0.88287586,1
2014-08-19,0.10953562,0.89046437,1
2014-08-20,0.11498352,0.88501656,1
2014-08-21,0.10377685,0.8962231,1
2014-08-22,0.6560228,0.34397724,0
2014-08-25,0.14071904,0.85928094,1
2014-08-26,0.086254716,0.9137452,1
2014-08-27,0.061264314,0.9387357,1
2014-08-28,0.056138296,0.9438617,1
2014-08-29,0.086395964,0.913604,1
2014-09-01,0.0889502,0.91104984,1
2014-09-02,0.08318109,0.9168189,1
2014-09-03,0.078205556,0.9217945,1
2014-09-04,0.08661027,0.91338974,1
2014-09-05,0.07799839,0.92200166,1
2014-09-08,0.07613245,0.9238675,1
2014-09-09,0.08579497,0.914205,1
2014-09-10,0.085297585,0.9147024,1
2014-09-11,0.11103536,0.88896465,1
2014-09-12,0.09637303,0.903627,1
2014-09-15,0.08823312,0.9117669,1
2014-09-16,0.087811686,0.91218835,1
2014-09-17,0.084519066,0.915481,1
2014-09-18,0.11466192,0.885338,1
2014-09-19,0.71296346,0.28703657,0
2014-09-22,0.19370902,0.806291,1
2014-09-23,0.14861807,0.8513819,1
2014-09-24,0.08476621,0.9152338,1
2014-09-25,0.6217668,0.37823322,0
2014-09-26,0.84852594,0.15147407,0
2014-09-29,0.28892192,0.7110781,1
2014-09-30,0.8297353,0.17026474,0
2014-10-01,0.7895299,0.21047002,0
2014-10-02,0.8468681,0.15313187,0
2014-10-03,0.89887285,0.101127096,0
2014-10-06,0.8317787,0.1682213,0
2014-10-07,0.8093607,0.19063935,0
2014-10-08,0.79971963,0.20028038,0
2014-10-09,0.81766295,0.182337,0
2014-10-10,0.82157856,0.17842142,0
2014-10-13,0.8059854,0.1940146,0
2014-10-14,0.78900975,0.21099025,0
2014-10-15,0.76701516,0.23298484,0
2014-10-16,0.14727212,0.8527279,1
2014-10-17,0.08320455,0.9167955,1
2014-10-20,0.07327098,0.92672896,1
2014-10-21,0.08257455,0.91742545,1
2014-10-22,0.1762076,0.8237924,1
2014-10-23,0.17068386,0.82931614,1
2014-10-24,0.14778003,0.85221994,1
2014-10-27,0.12564282,0.87435716,1
2014-10-28,0.10803679,0.8919632,1
2014-10-29,0.12361515,0.8763848,1
2014-10-30,0.122771755,0.8772282,1
2014-10-31,0.10055824,0.8994418,1
2014-11-03,0.09617099,0.90382904,1
2014-11-04,0.07365572,0.9263443,1
2014-11-05,0.0817407,0.91825926,1
2014-11-06,0.07893506,0.9210649,1
2014-11-07,0.08398734,0.9160127,1
2014-11-10,0.098690845,0.9013092,1
2014-11-11,0.09915841,0.9008416,1
2014-11-12,0.11484645,0.88515353,1
2014-11-13,0.11903542,0.8809646,1
2014-11-14,0.10421699,0.89578295,1
2014-11-17,0.11583798,0.884162,1
2014-11-18,0.11251693,0.88748306,1
2014-11-19,0.10233664,0.8976634,1
2014-11-20,0.7353115,0.2646885,0
2014-11-21,0.8475515,0.15244849,0
2014-11-24,0.29800195,0.70199805,1
2014-11-25,0.1576882,0.84231174,1
2014-11-26,0.078836225,0.92116374,1
2014-11-27,0.07962485,0.9203751,1
2014-11-28,0.16384187,0.83615816,1
2014-12-01,0.18355215,0.81644785,1
2014-12-02,0.17339297,0.826607,1
2014-12-03,0.18408455,0.81591547,1
2014-12-04,0.8266989,0.17330106,0
2014-12-05,0.8990353,0.10096467,0
2014-12-08,0.92712474,0.07287527,0
2014-12-09,0.91311145,0.08688857,0
2014-12-10,0.8638672,0.13613278,0
2014-12-11,0.22761516,0.7723849,1
2014-12-12,0.1875971,0.81240296,1
2014-12-15,0.14872973,0.85127026,1
2014-12-16,0.16803215,0.8319679,1
2014-12-17,0.32880974,0.67119026,1
2014-12-18,0.32916868,0.6708314,1
2014-12-19,0.29221728,0.7077827,1
2014-12-22,0.2902911,0.7097088,1
2014-12-23,0.8814098,0.11859019,0
2014-12-24,0.92295,0.0770499,0
2014-12-26,0.9374435,0.06255651,0
2014-12-29,0.8951197,0.10488029,0
2014-12-30,0.785754,0.21424598,0
2014-12-31,0.782716,0.21728407,0
2015-01-02,0.788291,0.21170904,0
2015-01-05,0.78369737,0.21630266,0
2015-01-06,0.7667709,0.23322906,0
2015-01-07,0.7694749,0.23052503,0
2015-01-08,0.7806195,0.21938054,0
2015-01-09,0.7792088,0.22079122,0
2015-01-12,0.7757084,0.22429168,0
2015-01-13,0.7816184,0.21838154,0
2015-01-14,0.15852283,0.8414771,1
2015-01-15,0.107920565,0.8920794,1
2015-01-19,0.09460078,0.9053992,1
2015-01-21,0.15303378,0.84696627,1
2015-01-22,0.8591033,0.1408967,0
2015-01-23,0.91074437,0.08925565,0
2015-01-26,0.9246615,0.07533852,0
2015-01-27,0.8627409,0.13725917,0
2015-01-28,0.6910255,0.3089745,0
2015-01-29,0.6843551,0.31564495,0
2015-01-30,0.70435274,0.29564726,0
2015-02-02,0.12084688,0.8791531,1
2015-02-03,0.09311864,0.90688133,1
2015-02-04,0.0846342,0.9153658,1
2015-02-05,0.10634028,0.8936598,1
2015-02-06,0.19882086,0.8011792,1
2015-02-09,0.830588,0.16941202,0
2015-02-10,0.88781095,0.11218899,0
2015-02-11,0.9067936,0.09320645,0
2015-02-12,0.82979476,0.17020516,0
2015-02-13,0.6323267,0.36767334,0
2015-02-16,0.10884701,0.89115304,1
2015-02-17,0.08758908,0.912411,1
2015-02-18,0.66273063,0.33726934,0
2015-02-19,0.18986267,0.8101374,1
2015-02-20,0.26149353,0.7385065,1
2015-02-23,0.16602738,0.83397263,1
2015-02-24,0.11434638,0.8856536,1
2015-02-25,0.21911061,0.78088945,1
2015-02-26,0.22180445,0.77819556,1
2015-02-27,0.23091891,0.76908106,1
2015-03-02,0.20279448,0.7972055,1
2015-03-03,0.19631496,0.803685,1
2015-03-04,0.19085217,0.80914783,1
2015-03-05,0.19471206,0.80528796,1
2015-03-06,0.19167691,0.8083231,1
2015-03-09,0.17248726,0.8275127,1
2015-03-10,0.17657718,0.82342285,1
2015-03-11,0.16520038,0.83479965,1
2015-03-12,0.8036551,0.19634496,0
2015-03-13,0.88408214,0.115917906,0
2015-03-16,0.9127224,0.087277584,0
2015-03-17,0.87725914,0.12274084,0
2015-03-18,0.73838675,0.26161322,0
2015-03-19,0.73191905,0.26808086,0
2015-03-20,0.7571237,0.24287626,0
2015-03-23,0.7689918,0.2310082,0
2015-03-24,0.16865073,0.8313493,1
2015-03-25,0.12712115,0.8728788,1
2015-03-26,0.11997321,0.88002676,1
2015-03-27,0.15241668,0.84758335,1
2015-03-30,0.8731132,0.12688677,0
2015-03-31,0.91459054,0.08540943,0
2015-04-01,0.39256284,0.60743713,1
2015-04-02,0.18089625,0.8191038,1
2015-04-03,0.076670885,0.9233292,1
2015-04-06,0.112155624,0.88784444,1
2015-04-07,0.22008246,0.77991754,1
2015-04-08,0.8475169,0.15248312,0
2015-04-09,0.90341395,0.096586056,0
2015-04-10,0.9171075,0.082892485,0
2015-04-13,0.82935476,0.17064528,0
2015-04-14,0.629242,0.370758,0
2015-04-15,0.10491192,0.8950881,1
2015-04-16,0.08151179,0.9184882,1
2015-04-17,0.09619184,0.9038082,1
2015-04-20,0.13905415,0.8609459,1
2015-04-21,0.8664931,0.13350686,0
2015-04-22,0.90771013,0.092289865,0
2015-04-23,0.89654267,0.1034574,0
2015-04-24,0.8075619,0.19243811,0
2015-04-27,0.10719872,0.8928013,1
2015-04-28,0.07724623,0.9227538,1
2015-04-29,0.0844697,0.9155303,1
2015-04-30,0.12765785,0.87234217,1
2015-05-01,0.21444629,0.78555375,1
2015-05-04,0.82904154,0.17095846,0
2015-05-05,0.85776263,0.14223735,0
2015-05-06,0.8467286,0.1532714,0
2015-05-07,0.734422,0.26557794,0
2015-05-08,0.58564717,0.41435283,0
2015-05-11,0.5985623,0.40143773,0
2015-05-12,0.60694146,0.39305863,0
2015-05-13,0.097836755,0.90216327,1
2015-05-14,0.07097951,0.92902046,1
2015-05-15,0.075534716,0.92446524,1
2015-05-18,0.09828203,0.90171796,1
2015-05-19,0.21474352,0.78525645,1
2015-05-20,0.20483807,0.7951619,1
2015-05-21,0.16932575,0.83067423,1
2015-05-22,0.13365069,0.8663493,1
2015-05-25,0.1348868,0.8651132,1
2015-05-26,0.12799904,0.87200093,1
2015-05-27,0.14964694,0.85035306,1
2015-05-28,0.15465686,0.8453432,1
2015-05-29,0.13179676,0.8682033,1
2015-06-01,0.13786356,0.8621364,1
2015-06-02,0.752583,0.24741696,0
2015-06-03,0.24495132,0.75504875,1
2015-06-04,0.8546476,0.14535242,0
2015-06-05,0.8486853,0.15131465,0
2015-06-08,0.7964199,0.20358005,0
2015-06-09,0.86484563,0.13515446,0
2015-06-10,0.7545727,0.24542728,0
2015-06-11,0.14388256,0.8561175,1
2015-06-12,0.7535608,0.24643916,0
2015-06-15,0.78590554,0.21409447,0
2015-06-16,0.8445647,0.1554354,0
2015-06-17,0.32668066,0.67331934,1
2015-06-18,0.12284942,0.8771506,1
2015-06-19,0.116217695,0.8837823,1
2015-06-22,0.16570544,0.83429456,1
2015-06-23,0.88586795,0.11413198,0
2015-06-24,0.92358595,0.07641401,0
2015-06-25,0.9224158,0.07758418,0
2015-06-26,0.8539937,0.1460063,0
2015-06-29,0.6838297,0.31617033,0
2015-06-30,0.116334915,0.8836651,1
2015-07-01,0.1001255,0.89987445,1
2015-07-02,0.70288295,0.29711702,0
2015-07-03,0.8121338,0.18786617,0
2015-07-06,0.91059524,0.08940483,0
2015-07-07,0.21879458,0.7812054,1
2015-07-08,0.085522465,0.91447747,1
2015-07-09,0.098749794,0.9012502,1
2015-07-10,0.16811135,0.8318887,1
2015-07-13,0.25611457,0.7438854,1
2015-07-14,0.22228421,0.7777158,1
2015-07-15,0.18393761,0.8160624,1
2015-07-16,0.16977936,0.8302207,1
2015-07-17,0.7702588,0.22974125,0
2015-07-20,0.84629637,0.15370366,0
2015-07-21,0.8924225,0.107577525,0
2015-07-22,0.84985566,0.1501444,0
2015-07-23,0.72125524,0.27874473,0
2015-07-24,0.13140984,0.86859024,1
2015-07-27,0.08940147,0.9105986,1
2015-07-28,0.086906776,0.91309327,1
2015-07-29,0.1028929,0.89710706,1
2015-07-30,0.19574828,0.80425173,1
2015-07-31,0.18264955,0.81735045,1
2015-08-03,0.19581445,0.8041855,1
2015-08-04,0.19701372,0.80298626,1
2015-08-05,0.20324561,0.7967544,1
2015-08-06,0.8113183,0.18868175,0
2015-08-07,0.87056303,0.12943691,0
2015-08-10,0.32954586,0.6704542,1
2015-08-11,0.8297167,0.17028338,0
2015-08-12,0.74450606,0.25549397,0
2015-08-13,0.7876244,0.21237564,0
2015-08-14,0.87841934,0.121580645,0
2015-08-17,0.7315096,0.26849037,0
2015-08-18,0.73048145,0.2695185,0
